unique_id,ds,cutoff,TFT_0,TFT_1,TFT_2,TFT_3,TFT_4,TFT_5,TFT_6,TFT_7,TFT_8,TFT_9,TFT_10,TFT_11,TFT_12,TFT_13,TFT_14,NBEATS_0,NBEATS_1,NBEATS_2,NBEATS_3,NBEATS_4,NBEATS_5,NBEATS_6,NBEATS_7,NBEATS_8,NBEATS_9,NBEATS_10,NBEATS_11,NBEATS_12,NBEATS_13,NBEATS_14,TiDE_0,TiDE_1,TiDE_2,TiDE_3,TiDE_4,TiDE_5,TiDE_6,TiDE_7,TiDE_8,TiDE_9,TiDE_10,TiDE_11,TiDE_12,TiDE_13,TiDE_14,NLinear_0,NLinear_1,NLinear_2,NLinear_3,NLinear_4,NLinear_5,NLinear_6,NLinear_7,NLinear_8,NLinear_9,NLinear_10,NLinear_11,NLinear_12,NLinear_13,NLinear_14,KAN_0,KAN_1,KAN_2,KAN_3,KAN_4,KAN_5,KAN_6,KAN_7,KAN_8,KAN_9,KAN_10,KAN_11,KAN_12,KAN_13,KAN_14,MLP_0,MLP_1,MLP_2,MLP_3,MLP_4,MLP_5,MLP_6,MLP_7,MLP_8,MLP_9,MLP_10,MLP_11,MLP_12,MLP_13,MLP_14,DLinear_0,DLinear_1,DLinear_2,DLinear_3,DLinear_4,DLinear_5,DLinear_6,DLinear_7,DLinear_8,DLinear_9,DLinear_10,DLinear_11,DLinear_12,DLinear_13,DLinear_14,NHITS_0,NHITS_1,NHITS_2,NHITS_3,NHITS_4,NHITS_5,NHITS_6,NHITS_7,NHITS_8,NHITS_9,NHITS_10,NHITS_11,NHITS_12,NHITS_13,NHITS_14,DeepNPTS_0,DeepNPTS_1,DeepNPTS_2,DeepNPTS_3,DeepNPTS_4,DeepNPTS_5,DeepNPTS_6,DeepNPTS_7,DeepNPTS_8,DeepNPTS_9,DeepNPTS_10,DeepNPTS_11,DeepNPTS_12,DeepNPTS_13,DeepNPTS_14,PatchTST_0,PatchTST_1,PatchTST_2,PatchTST_3,PatchTST_4,PatchTST_5,PatchTST_6,PatchTST_7,PatchTST_8,PatchTST_9,PatchTST_10,PatchTST_11,PatchTST_12,PatchTST_13,PatchTST_14,y,SeasonalNaive,fold
T000285_fold0_x83,1984-09-30,1984-03-31,1.0067778,0.99615467,0.86804116,0.9913981,1.0695006,1.0230963,0.9972868,0.98507166,1.0705508,0.98247755,0.9902714,1.1019638,0.97939026,1.0097011,-76.46879,0.9816698,1.0020894,0.986594,1.0187988,0.5916846,0.9005598,1.0212501,0.97322375,0.9886838,-102.35649,30.494976,1.1431664,0.98405504,10.1477,-38.782013,0.6214891,0.9188403,1.0359135,1.0018542,118.70099,0.68270195,0.922453,1.061873,1.1183342,0.9296159,-58.47393,-0.101478174,0.99482614,-9421.571,1.2817807,0.9905998,0.9287055,0.8491401,0.817514,1.0354223,1.0073637,0.93946797,1.044544,1.056768,1.012262,0.96273124,0.8815935,1.041695,1.046914,7.6218524,1.0759797,0.9225871,1.0003811,0.9942719,0.8410122,1.0372821,0.9221088,0.8262456,1.0381953,0.96618855,0.99710405,1.0027506,0.981867,1.015073,1.1093215,1.010444,0.97631955,0.9809767,0.9968067,1.0535251,1.0160602,0.9583453,1.0049102,0.9790968,0.97668016,1.0745863,1.19476,0.94556457,1.0336667,1.797882,1.1596048,0.9653878,1.1747223,1.1431078,1.0207918,1.0758885,0.97271967,1.1625507,1.039262,1.0272509,1.0855119,0.33312342,1.0540453,1.0916476,1.6815588,0.9765271,1.0005362,0.9820579,0.999617,0.21896309,0.9675875,0.97086066,0.9794544,0.9693273,67.932335,5834.443,1.0830059,1.019207,1.0073315,17.624144,1.0134511,1.0097014,1.0326781,1.0238134,0.93,0.93,0.96450245,1.0088036,1.0237025,0.93,0.93,1.0029398,0.99074906,0.93,0.94666064,0.86717063,1.0002022,0.93132204,0.9278245,1.4092684,0.96551347,0.99836534,0.92773384,0.8798961,0.99628335,0.9305522,1.0175283,0.96193516,0.34093827,624.2689,0.86,0.97,0
T000291_fold0_x84,1984-02-29,1984-01-31,19.079859,18.869825,16.283817,18.656746,22.169973,19.215261,18.59403,20.59792,17.358511,19.77163,19.293556,15.833055,19.08266,19.341171,-56.325462,18.656467,18.18703,18.313984,18.658976,810.31244,20.448322,18.620243,18.035608,19.09972,-16.43081,-847.546,21.564095,18.508163,-141.76784,-16.58554,48.068604,23.080915,18.526049,18.80518,-2770.7563,-4830.2275,23.055706,19.89295,20.22789,20.557392,-7600.044,2.2002053,19.546352,129637.695,21.663046,17.72497,16.64363,15.4215555,15.725256,15.782499,19.799637,16.603464,18.362333,14.602385,19.635817,17.138885,13.129961,18.073225,17.300837,21.02298,18.524033,17.005884,17.393955,17.968636,19.954857,15.796399,17.471825,14.4237,18.789154,20.60022,18.517637,20.902872,17.644339,17.398668,18.693117,18.538002,18.635914,18.073746,18.093992,21.314554,19.046272,17.435965,19.385996,17.89082,20.23343,22.17837,21.107481,18.75326,18.479053,19.721489,21.050816,19.436203,24.666576,24.39538,20.6342,21.530508,19.445946,24.47134,21.19263,20.407991,20.273844,-13.461868,18.302525,20.788422,20.961525,18.94179,18.78648,17.943264,18.277657,-2.680355,16.304844,18.408571,18.906258,18.607798,779.31323,168106.78,18.823519,18.942282,19.048264,187.89487,20.56729,19.361126,21.231367,21.384283,18.2,18.2,18.637936,20.24257,21.07567,18.2,18.2,20.490295,19.938261,18.2,18.672295,19.079191,21.380161,19.06856,18.160805,20.989174,19.679447,21.35548,18.580658,18.412043,21.19689,19.365326,0.6984373,18.422895,23.42522,626.556,23.7,19.9,0
T000291_fold0_x84,1984-03-31,1984-01-31,19.376972,19.428085,15.434375,18.197845,22.376907,20.14716,19.40522,21.266342,17.6515,20.390516,19.944052,15.837364,19.348682,19.867165,-62.592827,18.691074,18.559837,18.288212,18.696062,-419.09372,19.49579,19.297668,18.311838,18.806711,-0.3967495,-803.8028,20.396458,18.62054,-585.652,-10.793255,13.382602,21.075562,19.326954,19.186943,2203.7097,2534.0532,21.130081,20.207563,18.959753,20.539326,-18990.006,-2.8090906,19.432774,-39171.0,22.381443,20.171955,19.378357,19.21927,17.968298,17.010586,24.142433,19.26399,18.07746,15.189591,21.269781,18.837355,18.376337,16.450422,16.281376,21.657372,17.117104,18.058222,17.528065,18.545166,19.200523,16.522852,20.31631,18.271852,19.805086,21.453531,13.170396,21.229595,18.494957,17.820393,18.240578,19.404888,18.274927,18.21777,18.363272,21.50061,19.78023,18.192589,19.765396,17.890097,20.425182,22.377668,20.541136,18.195393,19.238548,19.809303,25.727095,20.831554,19.478735,18.98877,20.206306,20.420017,20.632296,20.781534,20.310192,20.846415,20.407858,21.222176,17.916346,20.287159,18.714624,18.72938,19.125437,18.341082,18.787815,-2.1950607,17.221516,18.76662,19.610998,18.92408,174.7491,168106.62,18.87878,19.327154,18.97453,188.00586,20.384172,19.57496,20.600359,21.34509,18.2,18.2,18.69025,20.302382,20.57349,18.2,18.2,20.759663,19.871548,18.2,19.665615,19.497932,21.445627,19.784649,18.243525,-1.8029652,21.731472,21.395346,19.604528,18.62819,21.040571,21.48491,0.7521533,17.833574,18.395254,625.9873,22.1,24.3,0
T000291_fold0_x84,1984-04-30,1984-01-31,19.486506,20.027006,13.612321,18.114597,22.432621,20.63193,20.197662,23.317656,19.175404,20.417477,19.97297,15.838568,19.682276,20.506649,-62.948082,19.201662,19.180893,18.48936,18.888498,195.10626,22.223083,19.222652,18.455734,18.913666,-4.093359,1365.074,22.03726,19.01406,-454.30655,-17.602669,103.498375,24.096071,19.59869,19.260757,-1970.1782,6255.801,24.130646,22.096355,19.515429,23.027998,-6411.372,6.8271947,20.130148,71158.99,20.081724,18.935783,17.84157,20.641102,19.810398,20.730246,21.191637,17.71934,19.808764,18.958984,20.813547,17.027567,18.875334,17.297516,16.730621,21.548801,20.563824,19.067024,18.71954,19.05712,19.174345,18.74616,20.553123,15.584204,21.260576,23.273018,12.022095,22.017298,18.645638,19.314577,18.000547,19.816643,19.32696,18.610094,18.565289,21.735346,19.96294,18.490572,20.128353,19.250612,20.889122,22.485775,21.712782,18.901546,19.856724,23.579258,22.913145,21.691223,23.005692,21.83632,23.16738,22.897453,21.5149,22.582174,23.20741,21.447655,20.958746,19.63278,21.577566,20.47815,24.415514,19.394518,19.712969,18.269657,18.760618,-2.2971172,17.066492,19.195599,20.30573,19.212265,-16.072947,168110.11,19.722036,19.539978,18.295588,187.9392,21.027464,19.426996,20.958738,20.84037,18.2,18.2,18.82762,20.50077,21.381914,18.2,18.2,20.469488,20.26441,18.2,18.64961,19.282028,21.430742,19.52042,18.270683,18.222975,19.474047,21.474817,18.27696,18.745958,21.22567,12.477681,0.5057935,18.718437,19.448362,629.51697,21.3,11.8,0
T000291_fold0_x84,1984-05-31,1984-01-31,19.747234,20.706215,13.130867,18.348734,22.441162,20.80706,20.74063,22.981995,20.65724,20.423405,19.97751,15.838952,20.035572,20.723753,-62.987846,19.813326,19.570498,19.371986,19.829462,125.68281,26.235828,20.13216,19.498997,19.942455,-27.037024,1502.1409,22.48503,19.983648,67.4553,-35.887447,70.72087,23.071863,21.497627,20.976728,5144.2446,4655.3413,23.175781,22.00633,20.14771,22.978468,-10813.295,1.6061574,20.490139,95746.85,22.205818,18.423367,20.740225,22.528786,22.921047,20.505651,21.072868,20.564674,23.655716,21.823845,22.174976,18.429708,19.11789,15.622234,20.019535,22.979023,21.478926,19.1776,20.075384,19.94961,24.7517,18.914059,19.20829,16.925728,20.709593,18.697687,9.946359,21.989574,18.758347,25.033115,18.986124,20.564257,20.502464,19.903233,19.49338,21.77312,20.466778,18.819353,20.460608,19.327978,20.781107,22.61867,21.484629,20.227013,20.405182,21.690414,22.828924,22.809664,25.612116,24.471365,19.306507,24.629414,22.518566,21.19999,18.948565,21.79216,21.424265,-0.88973266,22.729313,20.803951,19.037725,19.735975,20.020948,20.484653,19.765633,-10.757505,17.644379,19.326004,20.345955,21.062069,321.35013,168108.55,21.280592,19.815413,20.251286,187.51762,21.377424,19.237032,20.555822,21.606699,18.2,18.2,18.885254,20.668856,21.364845,18.2,18.2,20.773508,20.037086,18.2,19.317202,18.9561,21.877455,19.213017,18.45003,9.357474,19.731691,21.87809,16.862652,18.658396,22.01645,23.214188,0.7403866,17.963177,24.088045,632.0858,13.2,11.8,0
T000291_fold0_x84,1984-06-30,1984-01-31,20.658726,21.709976,13.055687,19.225826,22.448992,20.860323,21.028597,22.878136,21.582594,20.44336,19.981197,15.839078,20.371662,21.02756,-62.992302,20.854246,20.825184,19.91571,19.943605,839.1808,20.535866,20.8403,19.940145,20.181265,-91.6833,-1295.3384,25.087547,20.370079,-62.198967,-64.96747,52.904694,23.759827,20.416842,21.232153,-5788.6543,-2322.274,23.825825,18.47791,21.029528,23.149149,-2655.3186,-2.9560688,20.944244,75646.97,24.709019,20.68875,19.022358,16.669796,14.882973,17.113358,22.82031,18.902369,20.66886,15.493722,21.596823,16.333776,15.799959,20.71547,17.97195,28.923462,24.23356,20.709904,21.303043,20.788885,22.30973,19.997896,19.612019,18.673267,22.675817,17.493404,12.695021,22.484756,20.000374,25.122013,20.106403,20.741344,20.18361,20.75555,20.035961,21.855736,20.630272,19.155468,21.208918,19.934258,21.047056,22.555841,22.168907,21.317293,20.741327,15.366026,25.079771,22.56056,17.61257,16.992584,21.050028,24.411003,22.386263,23.240273,22.767254,22.211187,20.73713,-12.403954,22.10702,20.877983,25.334332,19.950872,20.414627,20.716377,20.027618,-5.2663136,17.35353,20.061771,20.704878,21.121508,92.232735,168104.14,21.377083,20.694315,20.001095,186.74017,21.53062,19.80552,20.374626,20.59039,18.2,18.2,18.936758,20.959986,20.659533,18.2,18.2,20.894339,20.024637,18.2,20.127542,18.936975,21.96546,19.496475,18.726871,13.8558655,21.369465,21.903425,19.100079,18.555248,21.62895,19.753477,0.683051,17.606253,25.792965,629.39124,19.7,22.0,0
T000291_fold0_x84,1984-07-31,1984-01-31,22.050056,22.58799,12.889287,20.636524,22.494083,21.059456,21.159166,23.721516,22.40975,20.568857,20.00167,15.839105,20.662367,21.47736,-62.99372,22.520723,22.30235,22.269968,21.90223,284.93134,20.964106,21.831799,21.678219,21.876328,-172.85399,-794.41644,24.349094,22.04539,-119.40091,-110.74732,-9.868471,19.867107,22.83971,22.691832,2484.0276,-2486.5947,20.04294,19.912382,24.804884,20.628649,-946.4225,3.2910879,22.338963,-246648.12,21.81662,20.621315,19.781109,18.47884,17.506748,21.304869,22.411903,20.15767,21.253792,22.363842,22.405897,18.952316,17.707771,18.776716,20.824898,27.734879,29.862076,20.859621,23.005432,22.3304,20.868628,20.708385,22.47991,22.9578,23.687193,23.436148,11.768663,20.497246,21.341415,25.499199,21.71664,21.987587,21.836962,22.160587,21.306189,21.991522,20.812965,21.281565,22.1898,22.135355,20.767395,22.654058,23.199894,21.079988,21.366823,22.324993,23.57372,20.797308,24.618341,23.604258,21.197567,22.400242,21.010609,22.098206,23.567467,21.714758,21.24401,2.5438318,18.728863,21.739239,24.174522,22.339691,21.83068,23.16661,22.077045,-6.4334946,17.446587,21.522963,22.181007,23.192772,-101.68898,168101.28,22.349936,22.031757,20.450113,187.61574,22.066853,19.779902,21.597202,21.659672,18.2,18.2,18.862675,22.348297,21.360752,18.2,18.2,20.671837,19.711407,18.2,18.87845,16.223375,22.072872,17.942766,18.424631,33.450302,18.780796,21.96745,17.761713,16.718176,21.855564,18.216684,1.0184984,20.052397,12.22014,629.8192,19.7,25.2,0
T000292_fold0_x85,1984-06-30,1984-05-31,195.28416,195.42525,197.40102,196.48149,199.69778,196.21727,195.55879,197.24629,197.91864,195.04692,197.49565,15.857941,195.41908,195.72601,91.820015,195.17435,195.12442,195.39906,194.12436,468.71362,192.57988,194.77707,193.75117,195.35356,-944.90027,-1397.8602,194.69987,194.45065,68370.08,389.72894,213.6377,192.97261,193.07965,193.97755,-5200.4727,-14079.239,192.92372,200.75656,197.23813,192.6118,-16634.158,-2.3982196,195.43385,330902.88,200.43898,190.10072,195.49963,186.19049,186.89996,191.00754,193.2853,195.25484,196.88652,192.31543,196.31233,190.2481,187.30469,195.03789,193.6582,200.49673,202.81377,196.50812,198.52693,194.31557,190.68561,194.12228,196.12161,206.17902,198.1695,194.77357,194.00955,200.05,195.93518,197.92381,179.09758,193.9812,193.08716,195.8854,194.88058,200.51994,192.54185,194.7686,192.40242,196.10027,194.84857,199.71681,200.73622,195.30978,197.67603,176.04529,200.96907,194.06715,197.64978,196.75198,198.13895,198.13826,193.96954,205.55838,197.60739,196.76486,196.61818,-111.56848,198.23918,199.26404,194.07843,196.28377,196.6454,197.16116,194.63521,-911.4773,186.83778,194.91223,195.62752,196.17786,34019.742,474883.38,194.16882,194.75296,195.95503,1496.2307,195.11339,196.82797,195.1252,194.30167,194.0,194.0,196.03944,196.68056,195.63632,194.0,194.0,196.24963,194.19966,194.0,194.40724,196.03395,195.93048,195.04793,193.94264,187.48714,197.3677,195.89487,203.27278,194.40019,195.77516,196.36409,0.7098993,193.90065,201.33621,680.28186,187.0,196.0,0
T000292_fold0_x85,1984-07-31,1984-05-31,195.43987,196.015,197.7643,195.99113,200.17651,197.1025,196.16866,192.57938,196.31564,195.44049,200.44191,15.856929,195.54918,196.58432,94.909775,195.76764,194.36664,194.33191,193.94696,772.5185,193.87544,195.3554,194.957,195.19774,-2170.8528,1035.7616,196.5753,193.81033,48736.875,660.85706,225.71718,194.33215,194.30522,193.5721,2078.4558,-9476.736,194.43771,199.89868,195.42168,194.2584,-45869.434,-41.172382,196.27199,28756.438,211.42424,193.67892,198.08978,192.22644,190.8768,190.47624,197.82678,197.92116,190.90787,188.32147,198.60286,196.50714,189.54517,188.39478,189.06474,197.05939,202.46924,195.18205,192.07036,193.27448,194.0012,197.02196,196.60046,198.2604,192.65402,194.6234,194.24654,201.95432,196.177,199.17769,177.62964,194.40259,192.40802,195.12051,195.05482,202.30968,194.2251,194.64365,193.19308,194.82083,195.02289,200.17793,199.08183,194.56316,198.22267,175.99391,207.0183,191.9703,194.64326,194.05417,195.36755,193.67503,191.88057,199.10307,194.74538,195.41727,198.05789,200.4163,195.19627,196.1119,192.6021,195.2472,196.3402,194.65169,194.65134,-910.3544,186.47604,195.13358,194.4093,194.06569,9933.083,474883.03,196.49266,195.6836,195.7677,1496.3417,195.85208,196.88809,196.43997,197.36995,194.0,194.0,195.75752,197.84009,194.88286,194.0,194.0,196.5712,194.31186,194.0,197.18097,197.00276,195.98755,194.2326,195.65613,153.21448,202.1784,195.92789,203.9179,194.91287,195.62752,201.85442,0.76584363,194.502,201.80757,679.6493,197.0,203.0,0
T000292_fold0_x85,1984-08-31,1984-05-31,195.646,196.32741,196.41872,196.2222,200.3054,197.72568,196.43788,192.2669,197.82272,195.44461,200.61992,15.85666,195.6875,197.18082,93.31604,196.44676,196.34767,194.60503,195.67737,266.8915,198.58566,195.24861,195.17017,195.93903,-2916.6672,-9.266098,198.28224,195.04384,5648.0986,879.9428,318.15903,201.85927,196.33763,195.67447,-3213.8196,20845.863,201.90521,196.03783,195.59064,200.66849,-14475.345,98.34569,194.36673,-185844.23,203.12077,194.41965,192.2625,193.14894,191.19579,203.02957,197.78456,192.11072,194.82874,202.5454,194.74883,190.73602,202.62506,195.85226,192.81339,198.07404,203.71637,191.93427,195.59094,195.20073,194.86897,197.26402,193.44698,193.666,196.52512,195.25215,192.58476,202.60785,194.1574,204.141,174.09741,195.28722,194.44276,195.65187,196.1237,201.39969,194.63885,195.31496,194.83112,196.8178,195.44466,200.42805,206.00235,196.98935,198.08112,211.3979,198.6122,191.05305,201.0645,197.97021,203.1195,198.86575,190.94794,200.23703,205.79942,193.97058,198.34276,194.7773,196.18074,196.47752,228.80089,199.67589,197.24242,195.40685,195.82272,-910.5906,190.9112,195.43594,196.77719,194.8312,9540.583,474891.1,195.87062,195.99886,194.16437,1496.275,196.21442,198.23242,196.30847,197.03044,194.0,194.0,197.13307,197.8999,197.26527,194.0,194.0,196.27548,196.21286,194.0,194.63101,196.50374,195.97342,193.17734,195.41263,200.62215,196.59508,196.00061,198.98814,195.11137,195.79622,182.72676,0.5138066,193.91125,195.73885,683.50006,202.0,206.0,0
T000292_fold0_x85,1984-09-30,1984-05-31,195.93552,196.74669,196.0385,197.33232,200.32516,197.8159,196.77036,194.33325,199.76358,195.7131,200.66695,15.856642,195.85101,197.29305,93.12113,196.40794,195.5905,197.28517,196.06992,827.1649,197.42952,196.21623,195.74886,196.32755,-3546.2986,-556.56964,199.44807,195.76872,-59338.113,1048.1124,244.78976,191.71834,198.8071,197.33917,11276.557,13048.227,191.83194,201.76788,196.91913,192.53477,-23000.889,-0.28460458,193.89897,82040.62,204.5034,194.44754,194.1539,203.2493,202.5565,201.40271,202.40291,194.04546,201.38214,202.5504,197.27296,196.52673,193.0963,194.72284,198.7686,199.14148,196.17928,192.47742,193.55795,194.7397,199.88791,194.42828,192.7712,198.07573,196.82655,195.44072,194.03267,205.89494,195.66087,198.42207,175.84808,196.94022,195.29713,197.42725,196.4549,201.80072,195.79059,193.93326,195.23073,197.49269,195.34647,200.73552,203.84412,197.16603,198.52306,192.24918,198.70404,190.75189,199.78682,196.88504,195.047,200.55421,190.78674,202.33772,195.60448,194.91655,198.19083,-3.8836923,197.89833,198.2268,182.60681,194.33592,197.7734,198.98422,196.31198,-930.16516,188.02245,196.2226,195.86533,198.71725,13205.076,474887.47,200.0821,196.45139,198.7782,1495.8535,196.12558,196.73996,196.30795,197.861,194.0,194.0,196.7263,197.56151,194.28343,194.0,194.0,196.63725,195.77036,194.0,195.22467,195.74944,196.37708,195.48032,194.90245,170.31227,197.14134,196.36493,197.99164,194.93,196.50931,204.47365,0.7462945,194.38182,202.72986,686.25226,202.0,207.0,0
T000292_fold0_x85,1984-10-31,1984-05-31,196.53697,197.25969,198.09749,198.63907,200.34329,197.89644,197.19165,196.29263,200.88257,195.9188,200.53595,15.856689,196.03526,197.2116,93.094315,196.61542,198.70305,196.6677,196.07452,1006.6931,193.52081,197.46689,196.82399,197.31999,-4202.5635,1272.5098,201.84256,196.68095,-25652.123,1166.046,244.27899,193.23578,193.2272,195.14003,-10293.887,6942.002,193.31673,197.09229,195.02087,193.01364,-2073.47,-64.78766,197.63388,-22811.816,211.76894,201.84586,194.1005,192.66136,191.53012,192.18439,200.13106,193.84613,193.54837,191.56018,197.71725,190.50061,197.63051,199.34964,192.17462,208.66574,194.77702,196.74522,197.22462,195.64413,202.3367,199.08914,196.66649,185.95192,196.38585,195.82135,195.68346,204.1807,198.79498,203.03023,175.86937,197.29759,195.03424,197.66472,196.62852,199.07138,196.15907,195.28915,196.56139,196.08998,195.58823,200.59016,203.14558,199.0778,198.59099,133.12988,199.05275,200.50461,200.53154,200.22586,198.46701,202.82538,200.33473,201.2449,201.21541,200.91682,198.25493,-124.66764,197.21513,197.64363,225.76448,194.66072,198.00266,198.60863,195.73024,-917.4603,188.76231,196.07904,195.63362,197.25267,632.9221,474877.25,199.0265,197.49701,198.16948,1495.076,196.32898,196.7062,197.60846,199.28407,194.0,194.0,195.27089,197.60933,196.57898,194.0,194.0,196.66301,195.97661,194.0,196.75204,195.70549,196.45856,195.44112,195.95465,178.9939,200.93707,196.3849,203.19044,194.85498,196.1632,197.286,0.6908856,194.48318,205.07184,683.3353,197.0,198.0,0
T000292_fold0_x85,1984-11-30,1984-05-31,197.55713,197.5341,200.46158,200.36728,200.44762,198.33301,197.59357,197.64929,201.22997,195.9761,200.32767,15.856754,196.23442,197.3395,93.08993,198.5036,200.61197,199.17502,199.27217,112.18501,203.48221,197.31645,199.94016,199.86539,-4823.3643,-199.06126,206.25026,199.44374,58518.586,1227.8392,152.50693,196.02048,196.58662,197.32022,4475.9995,-4920.325,196.1782,196.54614,201.9112,196.42654,-1497.9446,48.039223,200.64032,-473662.53,204.35365,196.24277,199.75429,195.78265,193.73409,198.58138,204.76834,199.95934,197.03368,199.88766,200.33766,196.88425,194.94768,193.27995,199.4358,201.28044,198.41785,202.05539,197.29588,197.07193,199.41457,197.55179,202.29333,194.5838,198.2034,196.43008,195.77826,200.93172,200.6423,203.13715,190.15038,199.7314,196.7353,200.30316,199.13373,199.05438,196.60698,199.80298,199.5484,200.3228,195.334,200.8174,208.34337,198.01729,198.9309,196.59666,202.96474,196.71147,208.01031,205.53316,196.5488,200.49869,196.93959,198.51605,197.57193,199.5172,198.13965,4.5418925,192.42537,199.65314,199.69418,200.59444,197.81697,200.33849,199.10971,-920.16077,186.45714,195.77345,198.13275,200.44489,2914.1106,474870.72,199.7856,198.96494,199.23457,1495.9517,196.17456,198.30429,197.46045,197.07251,194.0,194.0,195.91753,198.02095,194.45045,194.0,194.0,196.03271,194.25426,194.0,194.3572,189.42773,196.5522,191.44385,192.8812,226.06627,196.65907,196.44199,196.07014,190.61699,196.36635,193.6312,1.0282619,191.96922,186.25443,683.7846,204.0,196.0,0
T000293_fold0_x86,1984-06-30,1984-05-31,16.327366,16.61327,16.453213,16.279713,16.39736,16.629612,17.141136,16.221676,16.534122,16.659952,17.187996,15.814509,16.601791,16.392084,-57.59919,16.823524,16.611206,16.398468,16.334509,294.52292,16.792587,16.704443,16.397839,16.358927,-26.5836,16.18366,16.43384,16.323093,880.87964,21.635504,29.300928,15.932533,15.767364,16.327274,-832.60864,-2692.3337,16.072754,17.600311,17.78533,16.36769,-3850.6572,-1.9129746,17.169586,116241.05,17.048462,15.202057,17.695024,15.645652,15.858054,16.195684,15.263806,17.637173,17.687868,17.166908,16.482962,15.865037,17.497765,16.718548,17.281408,18.839636,16.572706,15.942352,16.21125,16.237305,16.71015,15.80047,16.179874,16.22574,16.845835,16.103804,16.756264,16.418808,16.423376,15.9163475,14.736666,16.453379,16.531132,16.561716,16.438395,14.050048,16.731245,17.914791,16.189684,16.744795,16.394001,16.402187,16.563187,16.901825,16.737373,15.080723,16.408497,17.488821,16.010637,15.781003,16.575321,15.769308,17.480623,17.205711,15.335183,16.512688,16.292202,-8.604643,18.2029,16.618494,17.021475,16.26619,16.102386,16.733547,16.415968,11.452423,15.7799,16.526842,16.38055,16.598003,707.7339,94379.9,16.143171,16.353342,16.880135,120.75589,16.425716,16.460173,15.048559,14.870857,16.5,16.5,16.494833,15.894401,15.861785,16.5,16.5,15.624073,15.615762,16.5,16.402052,17.031649,17.182928,16.80352,16.60237,10.597454,17.384058,17.141026,19.31845,16.61712,17.076893,16.813908,0.69818974,16.542446,18.412586,625.48694,17.6,13.5,0
T000293_fold0_x86,1984-07-31,1984-05-31,16.63041,16.763515,17.134521,16.076277,16.522451,16.520346,16.853258,16.764122,16.796967,16.980526,17.314125,15.822452,16.577644,16.41096,-63.94259,16.558172,16.688637,16.452185,16.31503,113.46899,16.100681,16.709135,16.515947,16.64952,-17.282104,16.548601,16.511204,16.526669,1517.7382,42.103813,17.019724,17.507065,16.084282,16.312067,543.1181,49.60117,17.446869,16.461632,17.466652,17.046402,-11270.484,-4.121332,17.0323,-52949.137,17.768002,16.44719,17.84838,16.166626,16.521141,16.577978,16.087347,17.797956,16.935589,16.66724,16.99419,17.012411,14.747358,15.907721,17.16931,18.659876,13.764399,16.678455,16.202238,16.63921,16.756536,15.757012,17.172226,14.511407,17.096,16.846468,18.09486,15.721827,17.24309,15.699253,14.663584,16.316492,16.44162,16.30044,16.596828,14.030028,16.801344,17.885366,16.25151,16.500467,16.516026,16.522692,16.606688,16.93555,16.810707,15.164278,16.536476,17.361279,15.215965,15.148414,15.828402,15.5107565,17.399124,16.223066,15.114631,16.251295,16.646229,15.394539,17.623192,15.865001,15.993723,16.516327,16.974945,16.810608,16.632986,11.7458515,15.38991,16.656538,16.416224,16.492416,264.94012,94379.8,16.306803,16.806356,16.96633,120.86689,16.457222,16.463594,15.390248,15.258063,16.5,16.5,16.490406,16.007574,15.775375,16.5,16.5,15.6367445,15.500634,16.5,16.68068,17.284838,17.220938,17.248932,16.800259,7.6096444,18.641134,17.162355,19.411308,16.74944,16.96984,18.786154,0.7519687,16.708534,18.546877,624.91943,18.5,13.0,0
T000293_fold0_x86,1984-08-31,1984-05-31,16.78233,16.699785,17.206995,16.287844,16.55613,16.605774,16.945387,17.100056,17.017319,16.914728,17.269396,15.824932,16.57485,16.409733,-64.2904,16.760038,16.772808,16.741707,16.68744,385.46948,15.376019,17.030403,16.732368,17.146194,-18.603638,16.501883,16.49292,16.816978,39.100323,57.038876,46.881393,18.33745,17.118958,16.500742,-518.29065,2901.304,18.384941,16.584259,17.566597,18.16975,-3128.1323,9.330141,16.189535,-53806.758,17.451931,17.200134,16.799614,16.681913,16.175838,18.364227,17.231262,16.81391,16.044445,18.924028,16.196913,16.440962,19.05465,16.7189,17.328485,17.543213,11.365546,15.930093,16.586481,17.19375,16.996407,16.228445,16.647,15.14326,17.283293,17.577042,17.756578,16.48489,17.316399,15.878524,14.225535,16.425997,16.65801,16.470701,16.79177,15.878595,16.810396,16.434122,16.351812,16.995003,16.81126,16.588058,17.078712,17.117056,16.721695,18.072037,15.6704,16.799522,15.9010935,15.043377,17.316912,16.469084,16.8604,17.16313,17.87015,16.119673,16.730268,16.425226,17.099379,16.264744,19.602915,16.697763,16.47317,16.566519,17.082817,11.684144,16.386354,16.731218,16.78075,16.597271,92.091995,94381.91,16.023462,16.82656,16.770025,120.800224,16.425438,16.48235,15.109462,15.132703,16.5,16.5,16.507385,16.077795,15.692386,16.5,16.5,15.496435,15.558861,16.5,16.417856,17.154171,17.21061,17.061316,16.700342,20.362072,17.204826,17.21356,18.00821,16.811474,17.08823,15.345529,0.5056282,16.476454,16.9587,628.44275,16.1,12.8,0
