unique_id,ds,cutoff,AutoTFT,AutoNBEATS,AutoTiDE,AutoNLinear,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,fold,SeasonalNaive
T000106,2004-07-31,2004-06-30,6145.302,6302.87,6792.3955,6934.421,6566.9106,7297.911,6905.715,7633.545,6717.446,6778.502,7733.0,0,6722.0
T000106,2004-08-31,2004-06-30,6053.456,5105.1064,6125.2646,5918.344,5758.8887,5655.897,6071.6455,5088.484,4939.982,5545.4175,6024.0,0,4808.0
T000106,2004-09-30,2004-06-30,5862.049,5264.749,5428.017,5483.206,5774.599,5309.473,5182.3823,5546.8457,5226.0,5369.3145,5258.0,0,5226.0
T000106,2004-10-31,2004-06-30,5563.4277,5645.468,5579.178,5582.936,6136.303,5594.127,5870.579,5879.4805,5543.0,5653.0156,6027.0,0,5543.0
T000106,2004-11-30,2004-06-30,6008.45,5862.321,5847.699,5845.2925,5395.228,5947.164,5612.6724,5700.887,5659.9297,5747.0264,5497.0,0,5660.0
T000106,2004-12-31,2004-06-30,6377.714,6087.0483,6242.956,6259.6426,5922.0537,6423.417,6234.052,6206.6587,6121.0,6147.277,6909.0,0,6121.0
T000106,2005-01-31,2004-06-30,6896.779,7632.5557,7710.1055,7714.7666,7911.561,8084.6836,7496.2324,7710.083,7830.0,8137.9194,8764.0,0,7830.0
T000106,2005-02-28,2004-06-30,6194.7397,7263.2046,7155.601,7237.247,6370.9326,7767.706,7223.677,7529.339,7441.0,7436.331,6208.0,0,7441.0
T000106,2005-03-31,2004-06-30,5716.3555,5751.5293,5986.336,6028.619,5284.3345,6447.882,6037.7007,5832.169,5666.0,6003.468,4816.0,0,5666.0
T000106,2005-04-30,2004-06-30,5703.092,5456.3027,5334.262,5275.409,5404.7217,5250.007,5079.144,5402.4634,4993.0,5571.4937,4593.0,0,4993.0
T000106,2005-05-31,2004-06-30,5607.956,5241.88,5012.6597,5230.892,5211.742,5077.7886,4834.1533,5029.791,5290.0,4872.506,4058.0,0,5290.0
T000106,2005-06-30,2004-06-30,5717.599,5348.464,5612.164,5484.1875,5213.0503,5117.216,5670.767,5453.1943,5035.0,5393.932,3701.0,0,5035.0
T000107,2004-07-31,2004-06-30,70786.945,86309.66,94014.39,96351.13,104348.016,100575.68,99239.984,115726.65,92481.0,84996.99,105471.0,0,92481.0
T000107,2004-08-31,2004-06-30,70621.164,62494.324,77626.16,72952.5,67180.01,67011.88,76538.88,63947.453,54447.0,69691.516,56220.0,0,54447.0
T000107,2004-09-30,2004-06-30,69549.78,62653.066,72119.29,68436.484,67813.88,67327.97,67095.65,67158.67,57851.0,65731.69,55790.0,0,57851.0
T000107,2004-10-31,2004-06-30,59461.934,69244.914,65839.164,65613.836,75489.055,67164.836,70731.95,68794.17,67821.0,68164.3,66366.0,0,67821.0
T000107,2004-11-30,2004-06-30,65930.195,67103.14,68014.4,66932.08,64279.883,67589.44,62849.242,65620.11,60523.0,63805.734,61354.0,0,60523.0
T000107,2004-12-31,2004-06-30,73505.46,67052.78,67896.18,67208.49,63562.05,68871.125,65527.0,65805.4,62581.0,65683.61,66053.0,0,62581.0
T000107,2005-01-31,2004-06-30,86375.67,88977.34,95774.2,93444.17,99327.5,97266.375,87653.43,90070.96,90057.0,99072.45,100086.0,0,90057.0
T000107,2005-02-28,2004-06-30,77682.16,98197.38,94416.34,95626.16,101291.16,100518.78,94448.47,100636.125,102730.0,101780.56,78274.0,0,102730.0
T000107,2005-03-31,2004-06-30,66807.48,69334.77,72428.19,72283.72,78987.14,85017.44,74069.54,71698.59,64164.0,79422.49,49240.0,0,64164.0
T000107,2005-04-30,2004-06-30,64274.85,67580.94,68194.01,67581.5,64037.105,61677.92,63847.93,69573.99,64986.0,66908.39,43800.0,0,64986.0
T000107,2005-05-31,2004-06-30,64888.3,60183.49,57177.6,58658.67,67045.42,54912.2,53934.867,61449.035,52867.0,60361.03,37248.0,0,52867.0
T000107,2005-06-30,2004-06-30,67565.375,67289.23,70337.016,68770.016,77566.28,61936.957,78932.8,67948.125,61968.0,75906.32,45566.0,0,61968.0
T000108,2004-08-31,2004-07-31,876.47797,632.0363,623.8264,620.7349,725.4894,639.88226,756.9086,776.87714,591.92206,652.31506,700.0,0,600.0
T000108,2004-09-30,2004-07-31,948.6929,932.4758,842.52405,837.7166,917.82904,808.58954,928.5643,869.7805,734.59875,885.504,800.0,0,900.0
T000108,2004-10-31,2004-07-31,917.7137,1038.8569,1092.6309,1091.9827,959.9081,1062.6567,1040.8156,1047.366,1100.0,1136.7837,1100.0,0,1100.0
T000108,2004-11-30,2004-07-31,666.9508,577.5447,655.14124,625.73,607.0735,670.3858,723.01416,818.87305,500.0,680.3599,900.0,0,500.0
T000108,2004-12-31,2004-07-31,719.112,621.6151,610.9146,603.7177,853.23444,685.25714,628.59283,670.14575,599.996,691.163,1300.0,0,600.0
T000108,2005-01-31,2004-07-31,762.32947,587.42487,535.6658,533.0467,699.3685,743.38965,513.1249,516.3928,400.0,648.3233,700.0,0,400.0
T000108,2005-02-28,2004-07-31,871.2565,728.33594,628.86584,625.0156,485.8465,721.3909,622.10175,544.36523,700.0,640.0097,600.0,0,700.0
T000108,2005-03-31,2004-07-31,859.2547,938.02606,838.888,851.73584,926.0594,935.045,886.805,903.9783,900.0,764.7302,800.0,0,900.0
T000108,2005-04-30,2004-07-31,782.74506,1378.106,1140.4089,1189.8837,883.9784,1214.4801,1246.382,1098.3256,1500.0,1147.1478,1000.0,0,1500.0
T000108,2005-05-31,2004-07-31,822.8957,775.31836,820.1685,823.86633,689.41437,949.71704,889.2953,751.563,700.0,663.5484,400.0,0,700.0
T000108,2005-06-30,2004-07-31,958.5015,688.2067,650.7707,650.61383,498.47763,514.85535,678.5124,501.9348,600.0,655.03925,900.0,0,600.0
T000108,2005-07-31,2004-07-31,873.62866,637.3723,536.98816,542.80255,763.45416,685.4687,571.15234,575.389,500.0,709.3704,500.0,0,500.0
T000109,2004-08-31,2004-07-31,15822.754,14307.883,14139.598,14410.03,13944.283,15754.762,13954.829,15701.845,13400.0,13623.737,14800.0,0,13400.0
T000109,2004-09-30,2004-07-31,17890.984,16730.15,16770.453,17349.098,17170.082,17239.248,16300.57,17614.64,16300.0,16790.414,18800.0,0,16300.0
T000109,2004-10-31,2004-07-31,15838.104,15608.071,15857.87,15951.1875,15245.512,16258.082,15350.966,16677.602,15400.0,15081.427,17500.0,0,15400.0
T000109,2004-11-30,2004-07-31,14532.414,13255.998,13033.249,13127.99,13198.23,14437.585,13272.999,15212.646,11500.0,12158.688,15100.0,0,11500.0
T000109,2004-12-31,2004-07-31,14563.412,14512.393,14202.464,14519.381,15811.239,15439.544,13347.106,16562.295,14400.0,13821.416,18800.0,0,14400.0
T000109,2005-01-31,2004-07-31,14757.94,12223.752,12220.174,12517.828,14639.53,12631.261,11737.902,12843.692,11700.0,11786.488,15000.0,0,11700.0
T000109,2005-02-28,2004-07-31,15379.672,11307.447,10321.751,10393.282,10597.676,10700.127,9390.043,10442.376,9600.0,10125.194,11000.0,0,9600.0
T000109,2005-03-31,2004-07-31,15221.661,13445.307,11882.203,12246.8,14013.089,13210.877,11139.566,13967.992,13100.0,12063.235,15300.0,0,13100.0
T000109,2005-04-30,2004-07-31,15743.303,13190.346,12587.278,12954.014,13630.095,13934.828,12585.575,13804.981,12500.0,13181.702,15600.0,0,12500.0
T000109,2005-05-31,2004-07-31,16406.982,13422.448,13291.501,13427.077,13185.73,13515.596,12667.183,13760.063,12900.0,13420.708,14100.0,0,12900.0
T000109,2005-06-30,2004-07-31,16109.363,15617.934,15628.587,15802.354,15447.049,16252.1,14729.184,15917.285,14900.0,16330.314,17100.0,0,14900.0
T000109,2005-07-31,2004-07-31,16190.72,15507.229,16881.016,16833.455,18554.154,15992.23,14962.406,16666.17,15500.0,15980.719,19000.0,0,15500.0
T000110,2004-08-31,2004-07-31,636.10565,435.089,444.9278,441.16608,545.88416,477.1417,501.86307,700.3299,113.202545,503.82913,400.0,0,100.0
T000110,2004-09-30,2004-07-31,763.5764,728.8807,696.3252,787.56177,719.93646,619.4612,615.6859,866.0279,700.0,813.01697,500.0,0,700.0
T000110,2004-10-31,2004-07-31,562.6142,995.04333,791.7405,881.06934,840.9818,893.6488,810.98083,1064.4841,900.0,1127.7173,400.0,0,900.0
T000110,2004-11-30,2004-07-31,687.30396,729.0667,662.558,697.4336,754.9531,776.01794,624.5442,787.87384,600.0,965.31836,400.0,0,600.0
T000110,2004-12-31,2004-07-31,750.5408,664.32025,579.5574,612.95337,598.88654,670.1959,572.74194,665.36597,500.00012,891.7847,900.0,0,500.0
T000110,2005-01-31,2004-07-31,697.3095,816.30493,567.97174,614.3396,679.4518,699.89703,586.3688,857.9654,800.0,805.3685,500.0,0,800.0
T000110,2005-02-28,2004-07-31,640.4784,499.18304,421.57538,457.7885,537.8963,527.1881,470.31854,476.2491,400.0,733.33154,400.0,0,400.0
T000110,2005-03-31,2004-07-31,589.40594,342.95715,307.42297,312.45245,579.2079,436.83347,389.16885,319.68164,100.0,637.8393,400.0,0,100.0
T000110,2005-04-30,2004-07-31,673.5366,682.6468,619.7799,665.236,954.2114,659.8733,593.15137,694.53973,600.0,920.26624,400.0,0,600.0
T000110,2005-05-31,2004-07-31,763.76794,755.9868,702.3478,714.0291,760.1699,749.0857,672.47266,730.08813,700.0,947.5078,800.0,0,700.0
T000110,2005-06-30,2004-07-31,701.58356,772.6145,706.69293,717.9105,865.4603,739.72,717.768,615.2357,700.0,904.0116,600.0,0,700.0
T000110,2005-07-31,2004-07-31,692.9851,707.116,709.0599,722.1182,898.1384,702.66284,728.9066,711.9836,700.0,808.0608,700.0,0,700.0
T000111,2004-08-31,2004-07-31,1657.8434,1403.4167,1509.2823,1486.789,1212.917,1428.5896,1455.0208,1794.4792,1597.338,1368.9281,1000.0,0,1000.0
T000111,2004-09-30,2004-07-31,2137.259,2704.4421,2279.0942,2462.0957,2065.8057,2494.4756,2197.6213,3021.623,2699.954,2376.8447,1800.0,0,2700.0
T000111,2004-10-31,2004-07-31,1390.812,1871.552,1819.6959,1838.9186,1284.318,1808.6562,1921.68,2006.5947,1800.0,1951.8102,1000.0,0,1800.0
T000111,2004-11-30,2004-07-31,1283.5073,1205.0854,1436.1108,1307.7667,1245.2383,1415.6208,1627.2393,1981.8947,700.0,1396.7424,1500.0,0,700.0
T000111,2004-12-31,2004-07-31,1366.0411,1465.1067,1391.9213,1425.5393,1272.5763,1654.9115,1341.1792,1613.3292,1500.0,1422.1614,1700.0,0,1500.0
T000111,2005-01-31,2004-07-31,1423.9628,1197.2003,1057.5425,1017.0071,916.0767,1310.5533,959.8931,1027.2385,700.0,1096.1622,1000.0,0,700.0
T000111,2005-02-28,2004-07-31,1370.1472,1203.3584,977.75854,969.26843,706.1479,1171.2007,771.48285,936.2329,1000.0,1095.8159,600.0,0,1000.0
T000111,2005-03-31,2004-07-31,1266.0925,1387.9628,1246.0612,1266.4885,1092.2263,1605.7902,1416.2784,1235.1501,1100.0001,1268.8746,1000.0,0,1100.0
T000111,2005-04-30,2004-07-31,1211.2655,1433.6588,1354.3873,1358.3788,1126.3881,1600.401,1458.0371,1584.5292,1300.0,1457.1267,1600.0,0,1300.0
T000111,2005-05-31,2004-07-31,1310.5914,1384.3954,1260.6631,1270.6815,1205.5894,1616.0347,1252.3533,1314.6823,1200.0,1485.9714,1300.0,0,1200.0
T000111,2005-06-30,2004-07-31,1656.9001,1789.5503,1686.1943,1719.8982,1303.4807,1598.131,1701.2307,1269.3076,1700.0,2183.2795,1400.0,0,1700.0
T000111,2005-07-31,2004-07-31,1706.3353,1569.4832,1521.4468,1566.9094,1625.5908,1404.0769,1591.0631,1631.1317,1600.0,1620.8809,1600.0,0,1600.0
T000112,2004-08-31,2004-07-31,65887.94,58523.695,59790.164,61933.168,62827.6,65519.664,59291.625,66872.73,51800.0,70078.56,61800.0,0,51800.0
T000112,2004-09-30,2004-07-31,62672.195,62305.02,67363.31,69612.805,71053.914,67483.766,65639.945,73154.68,61400.0,76306.06,73600.0,0,61400.0
T000112,2004-10-31,2004-07-31,62813.42,58415.3,56628.047,56907.523,59880.348,59402.105,58061.543,64050.97,50300.0,67452.95,62100.0,0,50300.0
T000112,2004-11-30,2004-07-31,65155.688,61393.793,64475.867,65706.08,58713.504,66542.82,64617.76,70020.734,55100.0,68201.26,58600.0,0,55100.0
T000112,2004-12-31,2004-07-31,73251.89,96313.96,89953.53,92384.91,101197.36,92393.625,84108.44,105706.05,96500.0,95517.766,116600.0,0,96500.0
T000112,2005-01-31,2004-07-31,79856.4,67594.484,69950.64,71685.94,69514.016,73888.7,68973.84,75950.71,63700.0,75896.43,71300.0,0,63700.0
T000112,2005-02-28,2004-07-31,78142.414,69685.734,69208.16,70773.43,66639.23,73400.83,67227.375,72668.984,67900.0,73605.26,69400.0,0,67900.0
T000112,2005-03-31,2004-07-31,68658.21,75327.836,72551.96,74189.92,72973.53,81948.26,70714.8,81475.25,72200.0,74921.02,82900.0,0,72200.0
T000112,2005-04-30,2004-07-31,65784.766,72427.05,70474.56,72887.43,64184.156,73055.46,66186.47,74866.766,74300.0,75791.31,69600.0,0,74300.0
T000112,2005-05-31,2004-07-31,65343.953,52450.062,53930.57,53766.523,44884.094,57762.19,47634.58,50560.867,43200.0,59040.293,51600.0,0,43200.0
T000112,2005-06-30,2004-07-31,68875.125,57286.105,56313.254,57005.27,45655.363,58176.406,54490.69,58589.273,52300.0,66175.92,56000.0,0,52300.0
T000112,2005-07-31,2004-07-31,72187.055,69189.86,68013.25,70331.07,70638.89,68501.1,57465.52,71631.33,69500.0,73688.55,61100.0,0,69500.0
T000113,2004-08-31,2004-07-31,2348.5515,2153.8154,2201.4631,2055.0632,1965.5583,2167.8848,2340.861,1919.846,1700.0005,2101.5566,2500.0,0,2100.0
T000113,2004-09-30,2004-07-31,2494.374,3184.091,2774.0857,2753.6973,2607.9592,2223.412,2526.4412,2760.8237,2367.9546,2805.521,2300.0,0,3500.0
T000113,2004-10-31,2004-07-31,3128.258,3310.4827,2946.7249,3071.7324,2809.8914,2559.0234,3120.647,2755.0425,3500.0,3015.0938,2400.0,0,3500.0
T000113,2004-11-30,2004-07-31,2757.6985,2982.8447,2683.0347,2725.2236,2700.2275,2428.0815,2790.2944,2126.3477,3200.0,2664.8484,1900.0,0,3200.0
T000113,2004-12-31,2004-07-31,2827.459,2653.0464,2920.4546,2876.3467,2431.5427,2679.275,2924.1724,2740.248,2799.9004,2534.9348,2000.0,0,2800.0
T000113,2005-01-31,2004-07-31,2625.4321,2171.5237,2400.052,2303.983,2316.2532,2407.9143,2442.0603,2029.585,2000.0,2369.4575,1500.0,0,2000.0
T000113,2005-02-28,2004-07-31,2361.6357,2294.5735,2573.302,2493.5322,2476.3218,2435.206,2423.0781,2035.3684,2400.0,2455.2837,1900.0,0,2400.0
T000113,2005-03-31,2004-07-31,2088.8052,2361.5078,2732.55,2736.2935,2825.2368,2532.7915,3037.834,2455.0999,2499.9783,2626.5137,2000.0,0,2500.0
T000113,2005-04-30,2004-07-31,2206.6792,2040.0988,2381.0466,2291.1362,2506.8757,2349.1887,2360.633,2371.2725,2000.0,2239.662,2300.0,0,2000.0
T000113,2005-05-31,2004-07-31,2581.3616,2123.5747,2263.3347,2206.598,2144.7642,1987.0032,1967.381,2068.7498,2100.0,2144.4465,1300.0,0,2100.0
T000113,2005-06-30,2004-07-31,2270.0623,1971.2856,2048.7957,2058.219,2058.8042,2080.0557,2036.9456,1902.7285,1900.0,2144.2368,1300.0,0,1900.0
T000113,2005-07-31,2004-07-31,2151.8306,1835.6362,2100.8914,2032.5127,2114.0342,2004.9429,2103.513,1841.8591,1700.0,2119.5408,1200.0,0,1700.0
T000114,2004-08-31,2004-07-31,3165.0603,3290.28,3216.8586,3286.0837,3148.3572,3281.2478,3291.001,3366.3777,3385.452,3121.7776,2900.0,0,3200.0
T000114,2004-09-30,2004-07-31,3450.4607,3295.5168,3330.5325,3370.9915,3441.5315,3129.6519,2980.6423,3527.4116,3232.6423,3301.1313,4100.0,0,3200.0
T000114,2004-10-31,2004-07-31,3010.7651,3207.1663,3486.217,3295.0657,2942.9253,3297.3188,3435.77,3335.3726,2900.0,3129.703,2900.0,0,2900.0
T000114,2004-11-30,2004-07-31,2944.3254,3230.2678,2844.7246,2955.9197,3223.6526,3149.184,2966.2485,2860.0596,3200.0,2778.65,3000.0,0,3200.0
T000114,2004-12-31,2004-07-31,3118.8706,3137.19,3076.2268,3086.759,3017.8435,3397.8342,3105.02,3240.342,3000.021,2925.9001,2900.0,0,3000.0
T000114,2005-01-31,2004-07-31,3264.5662,2837.7407,2815.627,2850.3499,2963.2607,2920.8489,2848.359,3095.486,2800.0,2758.071,2900.0,0,2800.0
T000114,2005-02-28,2004-07-31,3218.2754,2539.2598,2671.036,2622.9946,2662.2144,2790.3674,2695.9778,2975.7522,2200.0,2737.6357,2900.0,0,2200.0
T000114,2005-03-31,2004-07-31,3094.6987,2843.295,2913.5505,2958.3867,3096.3545,3180.994,2765.9194,3028.3757,2700.0,2943.7441,3300.0,0,2700.0
T000114,2005-04-30,2004-07-31,2997.984,3284.1506,3019.511,3061.0261,2762.0078,3170.8186,2930.4175,3124.5547,3300.0,3009.2607,4000.0,0,3300.0
T000114,2005-05-31,2004-07-31,3113.1975,2787.0193,2922.4292,2905.8477,2773.0344,2923.4854,2791.9927,2871.7373,2500.0,2944.517,3300.0,0,2500.0
T000114,2005-06-30,2004-07-31,3335.873,3428.3613,3592.7678,3563.7827,3244.0132,3520.6672,3486.5442,3174.768,3500.0,3366.3638,3300.0,0,3500.0
T000114,2005-07-31,2004-07-31,3404.291,3507.3696,3258.501,3384.2988,3642.2354,3221.3245,3389.3164,3505.6443,3400.0,3532.7861,4000.0,0,3400.0
T000115,2004-08-31,2004-07-31,845.1805,890.07635,814.89294,821.2312,634.59375,822.6976,790.1182,767.56165,999.9996,702.97345,900.0,0,1000.0
T000115,2004-09-30,2004-07-31,822.9597,836.003,828.257,832.7029,686.8035,780.8272,789.73395,803.0813,899.99976,875.8619,800.0,0,900.0
T000115,2004-10-31,2004-07-31,886.2867,559.53534,512.54175,482.87012,469.50403,569.5893,643.34985,571.81104,400.0,633.58185,700.0,0,400.0
T000115,2004-11-30,2004-07-31,1091.0366,894.3522,1093.103,1123.3192,468.1496,997.986,1077.1312,900.4137,1000.0,985.0686,1300.0,0,1000.0
T000115,2004-12-31,2004-07-31,1482.8594,1925.2412,1847.2927,1898.2623,1737.1455,1569.7155,1575.339,1823.9248,2100.0,1939.8999,2200.0,0,2100.0
T000115,2005-01-31,2004-07-31,873.0859,938.92065,977.60455,1000.8567,796.26294,985.7061,1015.5454,967.3679,1000.0,768.6352,1100.0,0,1000.0
T000115,2005-02-28,2004-07-31,854.5505,629.6081,549.8424,576.8072,514.3522,738.0513,672.374,666.201,400.0,514.1658,600.0,0,400.0
T000115,2005-03-31,2004-07-31,685.34607,735.8602,582.9941,604.47174,620.84924,715.17883,584.9186,781.8274,700.0,593.9152,500.0,0,700.0
T000115,2005-04-30,2004-07-31,782.8325,815.97046,789.07495,791.85657,649.33264,832.54706,840.1905,805.0713,800.0,801.72577,600.0,0,800.0
T000115,2005-05-31,2004-07-31,1291.0724,820.0841,972.79834,961.4436,846.62805,1008.0439,949.76,802.78503,800.0,751.43695,900.0,0,800.0
T000115,2005-06-30,2004-07-31,899.7373,783.19543,945.4358,900.59937,803.9996,870.2772,888.64014,825.6633,700.0,888.5629,1200.0,0,700.0
T000115,2005-07-31,2004-07-31,861.8029,866.3474,875.40497,891.0704,881.47107,971.376,745.38495,844.12695,800.0,931.4027,1500.0,0,800.0
T000116,2004-08-31,2004-07-31,608.82965,634.1298,695.83044,672.69006,673.47156,637.06525,604.94916,696.41876,600.0,616.0066,500.0,0,600.0
T000116,2004-09-30,2004-07-31,828.3025,936.2079,811.2217,882.7194,869.9353,608.0403,613.6469,862.3409,999.9999,677.03735,800.0,0,1000.0
T000116,2004-10-31,2004-07-31,1074.7583,610.39575,550.991,597.71045,700.71765,509.89706,610.62305,609.2203,600.0,525.8778,600.0,0,600.0
T000116,2004-11-30,2004-07-31,784.7754,647.32947,825.28955,807.95496,789.42175,665.9546,877.8129,774.5178,500.0,794.3031,600.0,0,500.0
T000116,2004-12-31,2004-07-31,788.6906,1337.2317,1173.9924,1231.5073,1215.7252,1007.61945,939.6383,984.9355,1500.0,1066.6033,1400.0,0,1500.0
T000116,2005-01-31,2004-07-31,646.552,696.203,637.3466,646.62103,797.9962,612.8425,594.5276,772.36316,600.0,612.71014,300.0,0,600.0
T000116,2005-02-28,2004-07-31,576.78467,404.53806,415.49414,422.79785,433.87097,540.8017,364.25974,381.2376,300.0,321.84296,200.0,0,300.0
T000116,2005-03-31,2004-07-31,497.70755,412.03537,414.3512,446.1144,500.43027,459.41666,433.44397,376.71912,200.00003,304.94086,300.0,0,200.0
T000116,2005-04-30,2004-07-31,643.77344,619.05554,522.85034,534.89667,514.8126,508.54227,516.49554,457.6535,500.0,416.83826,400.0,0,500.0
T000116,2005-05-31,2004-07-31,942.7925,970.8943,814.4842,837.3428,805.9475,723.72186,610.84424,897.7678,1000.0,692.0396,700.0,0,1000.0
T000116,2005-06-30,2004-07-31,828.48846,779.49884,914.1473,894.1497,934.3791,864.58093,881.00806,777.0673,700.0,900.08105,600.0,0,700.0
T000116,2005-07-31,2004-07-31,616.3732,642.02155,874.3317,830.5213,862.2346,771.5426,807.96375,682.6473,600.0,642.28015,700.0,0,600.0
T000117,2004-08-31,2004-07-31,2769.1812,2625.4473,2794.4207,2811.013,2615.1533,2817.968,2814.813,3147.5645,2300.0005,2786.3699,2300.0,0,2300.0
T000117,2004-09-30,2004-07-31,2863.3848,3484.129,3544.5894,3645.0796,3207.0796,3645.2148,3498.43,4004.115,3499.6792,3667.8638,4000.0,0,3500.0
T000117,2004-10-31,2004-07-31,2680.5767,2523.0874,2716.8396,2667.3223,2664.728,2558.6748,2676.491,2752.5437,2400.0,2613.9253,3800.0,0,2400.0
T000117,2004-11-30,2004-07-31,2586.1956,2489.6643,2566.4922,2555.4736,2288.2603,2587.8242,2547.6504,2767.6506,2300.0,2504.0059,3400.0,0,2300.0
T000117,2004-12-31,2004-07-31,2721.4783,2876.7422,3200.6304,3213.7092,2858.6826,3285.0278,3055.052,3648.5803,2900.0,2974.2937,4100.0,0,2900.0
T000117,2005-01-31,2004-07-31,2767.4954,2625.1895,2812.226,2833.3064,2461.395,2862.1338,2646.916,2576.5144,2500.0,2689.5552,3200.0,0,2500.0
T000117,2005-02-28,2004-07-31,2793.8008,2369.2112,2048.8523,2051.5225,2025.8142,2036.0804,1751.0347,1721.89,2100.0,2056.7378,1800.0,0,2100.0
T000117,2005-03-31,2004-07-31,2711.2083,2654.7231,2398.205,2436.3098,2814.147,2504.1045,2293.879,2585.931,2600.0,2318.435,2900.0,0,2600.0
T000117,2005-04-30,2004-07-31,2633.669,2445.0898,2383.6372,2423.016,2344.9424,2548.8093,2355.3347,2702.4702,2200.0,2463.2747,2900.0,0,2200.0
T000117,2005-05-31,2004-07-31,2657.9575,2452.872,2457.4382,2473.7915,2303.705,2562.7534,2372.8552,2467.6052,2400.0,2537.181,2700.0,0,2400.0
T000117,2005-06-30,2004-07-31,2731.178,2652.1003,2667.9326,2713.3584,2485.5356,2608.779,2536.0278,2634.3315,2500.0,2934.0027,3200.0,0,2500.0
T000117,2005-07-31,2004-07-31,2868.99,2735.2412,2920.1133,2934.5352,2884.5251,2662.144,2852.2075,2901.297,2800.0,2671.509,3800.0,0,2800.0
T000118,2004-08-31,2004-07-31,1004.65717,624.89246,673.5063,677.80884,711.40015,785.023,826.43286,804.0743,400.0,770.11426,700.0,0,400.0
T000118,2004-09-30,2004-07-31,1114.0895,710.7932,842.74023,819.29785,874.3593,851.44305,904.4972,578.3677,500.0,838.10785,1700.0,0,500.0
T000118,2004-10-31,2004-07-31,1013.688,1140.8314,923.9013,1010.91266,1051.0901,966.73456,863.1416,1096.0503,1100.0,946.82104,800.0,0,1100.0
T000118,2004-11-30,2004-07-31,880.8661,1050.1976,1005.1951,1026.4717,923.3383,977.5235,912.081,946.7034,900.0,847.7353,900.0,0,900.0
T000118,2004-12-31,2004-07-31,1053.9551,1243.338,1221.9469,1246.6321,1112.1943,1213.2032,1117.9276,1187.6224,1200.0,961.4653,1400.0,0,1200.0
T000118,2005-01-31,2004-07-31,1165.8507,1165.1079,1062.4084,1126.0386,1204.0071,982.04395,1038.081,1042.1714,1100.0,870.86395,1100.0,0,1100.0
T000118,2005-02-28,2004-07-31,1230.2261,1109.163,933.9811,960.9205,917.339,991.8621,945.26697,806.2752,1000.0,802.8598,900.0,0,1000.0
T000118,2005-03-31,2004-07-31,1111.9167,1227.4202,1005.9326,1038.3038,938.7797,930.7606,955.31573,1067.1509,1200.0,844.8358,900.0,0,1200.0
T000118,2005-04-30,2004-07-31,1025.598,1189.0388,960.1688,1038.905,949.363,1002.3903,954.93866,729.73376,1100.0,908.4957,800.0,0,1100.0
T000118,2005-05-31,2004-07-31,1049.7776,1040.8698,1035.6477,1047.7908,1029.1637,1007.0164,930.4212,949.7714,1000.0,948.5165,1100.0,0,1000.0
T000118,2005-06-30,2004-07-31,1075.3304,905.94574,906.07007,930.0034,851.1823,893.6507,859.4307,989.2586,800.0,838.3266,1000.0,0,800.0
T000118,2005-07-31,2004-07-31,1030.7839,931.00684,1105.6125,1066.531,1141.2269,989.48444,946.489,993.9672,900.0,894.5763,1400.0,0,900.0
T000119,2004-08-31,2004-07-31,94892.91,83876.25,86710.24,89001.28,91669.914,93539.55,86183.086,96810.91,76500.0,94328.445,88500.0,0,76500.0
T000119,2004-09-30,2004-07-31,92742.664,94720.82,98987.164,102544.336,110138.14,100483.875,96450.516,109866.9,94700.0,105277.42,109100.0,0,94700.0
T000119,2004-10-31,2004-07-31,96317.63,86794.625,86592.766,87121.6,91073.78,89134.84,87876.29,95307.625,80300.0,95328.695,93300.0,0,80300.0
T000119,2004-11-30,2004-07-31,95121.234,86093.38,91214.67,92506.61,88815.03,94456.88,91445.086,98745.55,79300.0,90839.93,87700.0,0,79300.0
T000119,2004-12-31,2004-07-31,103276.57,124647.24,119282.375,122174.97,134949.0,120185.06,112162.97,138850.39,127000.0,119367.516,153300.0,0,127000.0
T000119,2005-01-31,2004-07-31,108102.61,92177.41,94718.96,96812.45,99803.63,98844.8,92714.266,101333.805,87200.0,95631.734,98700.0,0,87200.0
T000119,2005-02-28,2004-07-31,103822.805,92541.55,90100.66,91743.8,89975.555,95586.6,86540.66,93042.55,88000.0,90530.52,90300.0,0,88000.0
T000119,2005-03-31,2004-07-31,96058.164,101190.51,96734.98,98875.48,105522.766,108302.05,94070.09,108362.34,97500.0,95597.97,110300.0,0,97500.0
T000119,2005-04-30,2004-07-31,92363.195,98972.1,95999.23,98919.56,99979.77,99486.21,91410.92,102951.89,100100.0,99847.3,99200.0,0,100100.0
T000119,2005-05-31,2004-07-31,92172.93,78862.81,79613.01,79597.27,76076.67,83523.38,71913.695,77575.69,68300.0,80311.5,78200.0,0,68300.0
T000119,2005-06-30,2004-07-31,96178.06,85945.02,85426.65,86234.945,80571.77,86925.28,82182.28,89329.78,80300.0,91492.305,86500.0,0,80300.0
T000119,2005-07-31,2004-07-31,100079.34,96609.7,97655.66,100089.72,106581.51,97851.93,84749.82,102314.73,97800.0,98528.625,95600.0,0,97800.0
T000120,2004-08-31,2004-07-31,1021.0349,1262.8018,1386.1423,1472.0002,1440.2705,1244.3097,1189.8915,1141.9889,1200.0,1271.9738,1500.0,0,1200.0
