unique_id,ds,cutoff,TFT,NBEATS,TiDE,NLinear,KAN,MLP,DLinear,NHITS,DeepNPTS,PatchTST,y,SeasonalNaive
317,2018-07-02,2018-06-18,-0.1786363,-0.008674815,-0.06749858,-0.07689646,0.013697021,-0.117900364,-0.06271613,0.0008482188,-0.033267707,-0.014971256,-0.7601178379079296,-0.28937086183821137
318,2018-06-19,2018-06-18,0.28589547,0.57457554,0.5020518,0.5033995,0.49210477,0.3875342,0.5183597,0.5519874,0.5268521,0.54463214,0.608295180979677,-0.6465684748775936
318,2018-06-20,2018-06-18,0.37422895,0.6085753,0.5527689,0.5755517,0.60622114,0.44780403,0.60720205,0.6343231,0.58682656,0.58885455,0.4713494737151696,-0.0330436150057307
318,2018-06-21,2018-06-18,0.3858593,0.6410494,0.6234301,0.66463923,0.63745624,0.55341494,0.6859956,0.63257575,0.62261707,0.6274704,0.487380415075158,0.38917193519787824
318,2018-06-22,2018-06-18,0.4177611,0.6244915,0.5601831,0.53572714,0.66747457,0.462225,0.5568241,0.55083394,0.5788443,0.6617348,-1.0459260266751622,0.19376639130199316
318,2018-06-23,2018-06-18,0.43212867,0.48223263,0.5033405,0.4928127,0.518861,0.57965016,0.5024841,0.54123616,0.4832651,0.56108624,-1.303735929051255,-0.24119299872091263
318,2018-06-24,2018-06-18,0.25315297,0.117811486,0.19209611,0.18384925,0.24434769,0.15870239,0.16817066,0.14712468,0.21241513,0.15985763,-1.116876849161168,-0.566059772527115
318,2018-06-25,2018-06-18,0.05614026,-0.048362434,-0.051390573,-0.08200094,0.07625671,-0.020273363,-0.07641959,0.015496165,-0.06973961,-0.05445847,-1.2283854475800156,-0.5877546426956799
318,2018-06-26,2018-06-18,0.1806955,0.44013608,0.48783433,0.48517406,0.4769057,0.3646054,0.49620956,0.5037616,0.50086266,0.49355036,-1.2514457291577907,-0.6125343312332016
318,2018-06-27,2018-06-18,0.35129684,0.5564175,0.51994985,0.51619774,0.58966285,0.44244123,0.53734684,0.62546074,0.574356,0.5727574,-1.0730319716876349,-0.32529222736968516
318,2018-06-28,2018-06-18,0.3801403,0.57637846,0.6310152,0.6547756,0.6130524,0.4708154,0.6373711,0.6247553,0.60472083,0.6385579,-1.2778436830691915,-0.30177680865550643
318,2018-06-29,2018-06-18,0.41253906,0.6201657,0.5571027,0.58697945,0.63025147,0.44478935,0.5859357,0.5655291,0.5762925,0.6765683,-1.2520525786729955,-0.27785682359785796
318,2018-06-30,2018-06-18,0.4030158,0.5121127,0.4904734,0.5079037,0.5110207,0.5118333,0.47847527,0.53395027,0.49891096,0.5796135,-1.303735929051255,-0.45601772710334537
318,2018-07-01,2018-06-18,0.24555542,0.12717669,0.18792444,0.1825395,0.24471317,0.10958523,0.18358454,0.14980134,0.21171571,0.16746172,-0.764550134791957,-0.7569139450589656
318,2018-07-02,2018-06-18,0.071627185,-0.101070374,-0.07405913,-0.08029485,0.060243264,-0.14283015,-0.07934123,0.00020241737,-0.09011969,-0.068255216,-0.8303933071916574,-0.6018638939241873
319,2018-06-19,2018-06-18,0.19643691,0.16581205,0.1327331,0.13534209,0.16470107,0.1402654,0.14141673,0.14847264,0.19056542,0.19641402,0.040355533671619516,-0.37860728702847374
319,2018-06-20,2018-06-18,0.27600408,0.20354623,0.3209709,0.34608293,0.26100403,0.2826744,0.36061227,0.23570335,0.3272777,0.27510276,-0.311397139259422,-0.02912919333415775
319,2018-06-21,2018-06-18,0.29109573,0.23325214,0.32211748,0.34447727,0.30024278,0.32880077,0.36436775,0.2443043,0.32875273,0.2696384,0.13170557075946823,-0.09633934110320953
319,2018-06-22,2018-06-18,0.26828313,0.17164007,0.1754837,0.13782932,0.29828143,0.25732082,0.15169862,0.14640775,0.2374224,0.23753339,0.009098412547584528,-0.06324788188504103
319,2018-06-23,2018-06-18,0.18091579,-0.0058553256,0.115001075,0.0965791,0.18408272,0.12466595,0.09562516,0.074577406,0.11006805,0.15624988,-0.24382012387154353,-0.36855511427262205
319,2018-06-24,2018-06-18,-0.28704876,-0.34737128,-0.27311832,-0.2944266,-0.250156,-0.28861433,-0.29171237,-0.32354495,-0.27627772,-0.29350865,-0.451760690222518,-0.5800176097643329
319,2018-06-25,2018-06-18,-0.40139169,-0.4135028,-0.3461091,-0.37237978,-0.36252475,-0.3970148,-0.35784763,-0.4209969,-0.37941605,-0.4039994,-0.5738542337680443,-0.46452768335768724
319,2018-06-26,2018-06-18,0.1709309,0.09102524,0.15845406,0.14884812,0.15792394,0.124316365,0.15639043,0.13176653,0.1995062,0.16639942,-0.4636472010725032,-0.4837515465842064
319,2018-06-27,2018-06-18,0.27426702,0.1573769,0.3467112,0.35716403,0.26443315,0.28493708,0.37688372,0.23433354,0.32669756,0.27477014,-0.29782303736283405,-0.27001447185577004
319,2018-06-28,2018-06-18,0.279304,0.19247332,0.35953397,0.37029582,0.28387055,0.34442356,0.3559135,0.24507624,0.337094,0.29157904,-0.26253037243170535,-0.23127325130767037
319,2018-06-29,2018-06-18,0.26246065,0.15517905,0.17832759,0.17456734,0.2817291,0.2572531,0.18241882,0.20567253,0.23315042,0.25601044,-0.398711632540177,-0.21248962922374326
319,2018-06-30,2018-06-18,0.18656555,-0.0044257455,0.114164256,0.114159524,0.18534881,0.07454122,0.085348606,0.10121912,0.13090552,0.15292336,-0.497032154385733,-0.3242375059183565
319,2018-07-01,2018-06-18,-0.29449683,-0.36390725,-0.27485457,-0.29487392,-0.24921735,-0.27500913,-0.2903243,-0.3241189,-0.2720228,-0.30008432,-0.4050217555839963,-0.51471517361318
319,2018-07-02,2018-06-18,-0.41417623,-0.4584597,-0.3540285,-0.36931065,-0.374631,-0.40698487,-0.37903675,-0.4392996,-0.38231415,-0.41695595,-0.524620599321501,-0.40392115272751616
32,2018-06-19,2018-06-18,0.04121757,0.10929191,0.05078528,0.059488,0.094189905,0.06825407,0.060830146,0.077754244,0.06796193,0.11016297,0.11581367023100368,-0.3599099078886659
32,2018-06-20,2018-06-18,0.1353715,0.14506353,0.14945436,0.16910742,0.16152942,0.18276083,0.1828264,0.15013394,0.16081373,0.16566095,0.11695861265728452,0.017266839968978303
32,2018-06-21,2018-06-18,0.17770265,0.17148492,0.22653401,0.2459256,0.20212209,0.20536509,0.25656113,0.18047033,0.19099072,0.18768829,0.0182482191915047,-0.032292810768604636
32,2018-06-22,2018-06-18,0.17748873,0.12292429,0.11000624,0.08794328,0.2124691,0.15690394,0.099937595,0.10123484,0.12969759,0.16646008,0.18287458377030733,0.20798153554660756
32,2018-06-23,2018-06-18,0.13839272,0.07092561,0.12110155,0.10279821,0.16892087,0.19199619,0.111207455,0.108798,0.09049336,0.15120967,0.3490547987847767,0.33817784573510923
32,2018-06-24,2018-06-18,-0.23266734,-0.24585697,-0.16884285,-0.18577829,-0.13756867,-0.20477386,-0.19178195,-0.20603965,-0.16555673,-0.2070966,-0.0735107381147132,-0.39041444538886133
32,2018-06-25,2018-06-18,-0.37206978,-0.3420059,-0.3067604,-0.3218946,-0.29871073,-0.35971892,-0.32235143,-0.32317144,-0.36385822,-0.34297538,-0.45624863490000694,-0.3284239911659441
32,2018-06-26,2018-06-18,0.08456246,0.014512245,0.049817853,0.042108804,0.08132451,0.05477693,0.04323645,0.052934274,0.06725804,0.07824436,-0.41879266124024955,-0.4045626625136168
32,2018-06-27,2018-06-18,0.16762303,0.09179661,0.14391723,0.14350247,0.15935291,0.18567006,0.15901342,0.1474892,0.15080929,0.14866707,-0.17393854521991417,-0.15365670795436873
32,2018-06-28,2018-06-18,0.16674629,0.13609765,0.22799319,0.23350815,0.19378261,0.20420253,0.23124006,0.18435986,0.17997144,0.18929292,0.09160631607535262,-0.03204746596297301
32,2018-06-29,2018-06-18,0.1654027,0.108141445,0.10535155,0.096454345,0.198267,0.15199085,0.10841642,0.13622205,0.11078756,0.16703495,0.0009923011954156146,-0.07334717491095878
32,2018-06-30,2018-06-18,0.12194568,0.091520675,0.11771568,0.11095104,0.16679132,0.15340371,0.08882047,0.12006199,0.104382694,0.15632139,-0.16396118979089586,-0.12912222739120885
32,2018-07-01,2018-06-18,-0.25567746,-0.2231178,-0.16723233,-0.19054599,-0.14614506,-0.19925676,-0.18206468,-0.21268934,-0.16663012,-0.205035,-0.19160337122538929,-0.4374388664682511
32,2018-07-02,2018-06-18,-0.3800224,-0.3588,-0.307264,-0.32723567,-0.31268162,-0.3530449,-0.32582957,-0.34187365,-0.38068154,-0.3540043,-0.3512410580896827,-0.3548394485722795
320,2018-06-19,2018-06-18,0.20848674,0.28645432,0.21002457,0.21280622,0.2612111,0.17082334,0.22784962,0.25431526,0.1867173,0.2867379,0.20074597730618635,-0.43883439229077487
320,2018-06-20,2018-06-18,0.31726187,0.32271916,0.34039512,0.3683746,0.3650989,0.315414,0.40468994,0.3654261,0.33441728,0.3638422,-0.15842938047751876,0.2374365185529607
320,2018-06-21,2018-06-18,0.36175793,0.38448507,0.49280846,0.5310168,0.40394625,0.36992285,0.5538149,0.4058087,0.42467302,0.42700034,0.15904723161623205,0.1116870374252919
320,2018-06-22,2018-06-18,0.36445367,0.35494986,0.3651936,0.33274847,0.43902192,0.3194422,0.3484548,0.3475088,0.38864487,0.4586975,0.47739483578705766,0.3007467551553325
320,2018-06-23,2018-06-18,0.34709466,0.21706602,0.29491788,0.2712636,0.35416877,0.34948713,0.2787736,0.32606477,0.27274215,0.34849918,-0.19669859486399102,-0.3847240095025053
320,2018-06-24,2018-06-18,-0.14789218,-0.18926483,-0.050807536,-0.07316892,0.043673005,-0.09378505,-0.09345879,-0.16669995,-0.03184183,-0.11377485,-0.4360581050450991,-0.6156457839369516
320,2018-06-25,2018-06-18,-0.34150696,-0.36049116,-0.30864674,-0.33387017,-0.28547078,-0.2747011,-0.33326244,-0.30888575,-0.35530365,-0.35625464,-0.5986614384339938,-0.5207620845406197
320,2018-06-26,2018-06-18,0.21503942,0.14036968,0.20700511,0.20009221,0.24322864,0.14876002,0.20885868,0.22592498,0.16552939,0.22357024,-0.4909850429056262,-0.5450409886890787
320,2018-06-27,2018-06-18,0.34428477,0.22587427,0.3365741,0.34640774,0.3577117,0.30982715,0.36502516,0.36135072,0.33735836,0.33777982,-0.1484674085959761,-0.2900036211206249
320,2018-06-28,2018-06-18,0.3683157,0.31090882,0.51120454,0.5247731,0.3827549,0.33522943,0.51924676,0.3899873,0.4267943,0.43117088,0.27880864221401186,0.012230629624317516
320,2018-06-29,2018-06-18,0.3615709,0.32988948,0.3620317,0.3664468,0.40834448,0.29659945,0.37555504,0.38882276,0.39035004,0.46498662,-0.22576795543636122,0.057685528646656686
320,2018-06-30,2018-06-18,0.30260074,0.2315831,0.288054,0.29245132,0.35673484,0.3069635,0.2610219,0.3388735,0.31684527,0.36075196,-0.35445703482415736,-0.20911023196230638
320,2018-07-01,2018-06-18,-0.16462503,-0.1707393,-0.05734074,-0.08245967,0.03273403,-0.09858395,-0.07895225,-0.18283036,-0.011966184,-0.1049639,-0.2713861654731519,-0.6136860517635334
320,2018-07-02,2018-06-18,-0.33098423,-0.4013605,-0.32383662,-0.34502733,-0.3109957,-0.30218768,-0.3480958,-0.3273258,-0.36378253,-0.37920433,-0.47155103218589567,-0.5053564121773598
321,2018-06-19,2018-06-18,0.052869678,0.03989251,-0.042287186,-0.015025765,-0.21139708,-0.052481785,-0.017778978,-0.016884327,-0.04389774,-0.08582292,-0.013226531209773887,-0.40884960123203223
321,2018-06-20,2018-06-18,0.113532245,0.06444601,0.04919801,0.08005546,-0.11075306,0.22216383,0.096698396,-0.010793015,0.16955405,0.0414001,0.03859025712010132,0.011547188758159096
321,2018-06-21,2018-06-18,0.13197592,0.16278857,0.54516745,0.6174601,-0.05721712,0.27710742,0.54857934,0.012850285,0.48194945,0.08731672,-0.012848306477439017,0.025919728586883628
321,2018-06-22,2018-06-18,0.1266375,0.09336716,0.06893243,0.04582804,-0.0605855,0.19280949,0.07600717,0.027406491,0.11127232,-0.06539975,-0.010200733351095028,0.03688824582459441
321,2018-06-23,2018-06-18,0.086841375,0.14607523,0.22786194,0.21402654,-0.027601369,0.24469182,0.21000445,0.05883395,0.12330286,0.061377924,-0.15695192949701878,-0.23429888725949663
321,2018-06-24,2018-06-18,-0.2393138,-0.28964722,-0.17323104,-0.18561104,-0.21003056,-0.17463624,-0.17258884,-0.16572684,-0.18573952,-0.2592487,-0.4385402427203184,-0.48146874984032445
321,2018-06-25,2018-06-18,-0.36332285,-0.2810138,-0.3242767,-0.32028565,-0.3638824,-0.31513894,-0.32698333,-0.24627528,-0.3235461,-0.36855295,-0.5805636297120564,-0.35438523977581315
321,2018-06-26,2018-06-18,0.05091457,-0.017896235,-0.032939587,-0.03687086,-0.23763509,-0.066053614,-0.050539307,-0.027534202,-0.029863767,-0.12767157,-0.44421361370534124,-0.4670962100115999
321,2018-06-27,2018-06-18,0.13808498,0.005702235,0.08111492,0.10861467,-0.099513374,0.1697957,0.11874576,-0.03010794,0.19701096,0.02672443,-0.1102411750536642,-0.1418229402036246
321,2018-06-28,2018-06-18,0.14257365,0.14680058,0.55319107,0.5863165,-0.0548788,0.2631562,0.54624987,0.017368741,0.40059584,0.07657343,-0.0675017802998256,-0.044240959261232
321,2018-06-29,2018-06-18,0.14450277,0.089247026,0.06660415,0.082523346,-0.06953576,0.18684143,0.0768381,0.10913762,0.10991535,-0.060505733,-0.028733745235502955,-0.06182840931480275
321,2018-06-30,2018-06-18,0.11319794,0.17278685,0.24520841,0.2745067,-0.00531815,0.16800481,0.22766006,0.11732554,0.20915177,0.10027935,-0.07487716258035525,-0.20423002103887566
321,2018-07-01,2018-06-18,-0.23802398,-0.25101587,-0.16922978,-0.19088405,-0.22894798,-0.19286099,-0.19383389,-0.18680796,-0.18169722,-0.26617375,-0.2526427867777371,-0.5731882474315267
321,2018-07-02,2018-06-18,-0.3741154,-0.31115913,-0.3106954,-0.30111456,-0.4021265,-0.29772285,-0.29149365,-0.26035857,-0.32463074,-0.35642672,-0.5045404585127506,-0.4097951630628694
322,2018-06-19,2018-06-18,0.19089735,0.19593526,0.17043898,0.16385892,0.22489597,0.1320232,0.18153384,0.17585048,0.17936906,0.19225603,-0.018313692979429606,-0.23819799474310185
322,2018-06-20,2018-06-18,0.25959936,0.19909595,0.22654843,0.23598179,0.28394622,0.24004167,0.246951,0.2291916,0.2582863,0.2365017,-0.10592090193837128,0.2014952801436933
322,2018-06-21,2018-06-18,0.27698892,0.2480485,0.21684542,0.23086858,0.32919294,0.2724623,0.24228635,0.25171295,0.29336637,0.28198376,-0.14561909550790036,-0.11111857813627928
322,2018-06-22,2018-06-18,0.28883773,0.27563196,0.34833363,0.32380524,0.38426888,0.23282729,0.33628148,0.2445232,0.3491043,0.36472994,-0.1357510435959301,-0.1264102921678056
322,2018-06-23,2018-06-18,0.2686302,0.116893984,0.18529752,0.16871563,0.24704774,0.15253583,0.17132407,0.22724438,0.19568259,0.23834196,-0.09650482186969743,-0.20550536474466619
322,2018-06-24,2018-06-18,-0.11458592,-0.20184441,-0.11539191,-0.12587252,-0.14622512,-0.16397104,-0.13425833,-0.12798771,-0.13728653,-0.14645883,-0.2511545209175971,-0.3856914729388094
322,2018-06-25,2018-06-18,-0.2738269,-0.29368603,-0.21585348,-0.2388483,-0.2698596,-0.25583345,-0.2285711,-0.2882778,-0.26289588,-0.2730101,-0.3713790312344251,-0.2991388649475592
322,2018-06-26,2018-06-18,0.16970974,0.12461732,0.19079608,0.1818638,0.20984942,0.11371046,0.19431585,0.16763848,0.15856531,0.16892885,-0.3331120818353345,-0.33966567356313143
322,2018-06-27,2018-06-18,0.2764125,0.17264415,0.23815927,0.23773548,0.28504795,0.23860046,0.24876614,0.23455644,0.2624587,0.22314999,-0.21846189091916143,-0.23977989619463905
322,2018-06-28,2018-06-18,0.2919393,0.19576517,0.24131542,0.24213296,0.31067687,0.27127677,0.23492269,0.25020304,0.2957632,0.28817743,-0.19285015313236845,-0.20565602202576494
322,2018-06-29,2018-06-18,0.29097247,0.26252568,0.34679383,0.35629436,0.35811073,0.22901897,0.36110938,0.2806455,0.3299804,0.37380418,-0.18968635022929403,-0.1901383220725904
322,2018-06-30,2018-06-18,0.24087338,0.112653404,0.17658222,0.17356892,0.24808377,0.1142713,0.15933686,0.22372219,0.1822012,0.23409945,-0.15081677170580832,-0.18305742986094764
322,2018-07-01,2018-06-18,-0.117266536,-0.20169084,-0.12572283,-0.13576367,-0.15036899,-0.1530556,-0.1320002,-0.12768275,-0.1367147,-0.14948702,-0.18961102158874468,-0.3520195706132316
322,2018-07-02,2018-06-18,-0.2787695,-0.3102427,-0.22627673,-0.23581204,-0.2878146,-0.26545948,-0.2416542,-0.28561652,-0.26438814,-0.28216484,-0.29356454554690425,-0.3034325974588744
323,2018-06-19,2018-06-18,-0.10802303,-0.050430104,-0.05820279,-0.059034906,-0.083104774,-0.08167906,-0.053744636,-0.018581018,-0.06545473,-0.05210787,-0.0936420036728864,-0.3613359375208797
323,2018-06-20,2018-06-18,-0.024716511,-0.054825358,0.020149756,0.030030146,0.024263252,0.0003154166,0.03960058,0.039430782,-0.020227835,-0.009009674,-0.2504430274969427,-0.02121264845445484
323,2018-06-21,2018-06-18,-0.005406752,-0.05747083,-0.0515842,-0.04602406,0.00062279403,0.02413968,-0.041274637,0.036077842,-0.032398663,-0.013317496,-0.1359829329547532,-0.05890072836468791
323,2018-06-22,2018-06-18,-0.015372209,-0.065156974,-0.05753706,-0.074472584,0.019053817,-0.012900868,-0.06232734,-0.048506543,-0.034049317,-0.0051350296,-0.07658155597689609,-0.10946169153644102
323,2018-06-23,2018-06-18,-0.025441349,-0.13702002,-0.08182335,-0.10431032,-0.009789214,-0.0049098358,-0.094655365,-0.047301352,-0.08016358,-0.061413154,-0.28626996765852236,-0.38413489944188495
323,2018-06-24,2018-06-18,-0.26511848,-0.3211609,-0.2775612,-0.2897691,-0.22590476,-0.25015733,-0.2921297,-0.28699768,-0.25648287,-0.2793939,-0.4734696073772524,-0.5015417985861091
323,2018-06-25,2018-06-18,-0.40225673,-0.40057266,-0.3564426,-0.37386566,-0.36940113,-0.3761432,-0.36896566,-0.35798246,-0.37974727,-0.38741344,-0.5155003467010103,-0.4039870567608555
323,2018-06-26,2018-06-18,-0.1095151,-0.11540698,-0.03881521,-0.04903298,-0.07522327,-0.085691705,-0.05154162,-0.029938802,-0.055936422,-0.0720901,-0.42988791826294986,-0.4305082981791677
323,2018-06-27,2018-06-18,-0.061802387,-0.08740984,0.033990175,0.028971419,0.036627427,0.015378313,0.04469268,0.042862862,-0.009864047,-0.02173271,-0.25571625678479426,-0.2226810262461949
323,2018-06-28,2018-06-18,-0.064751595,-0.08813672,-0.032397356,-0.041085847,0.004785143,0.031660873,-0.053527907,0.044074923,-0.032080203,-0.011939079,-0.22097498147659586,-0.1918171254143579
323,2018-06-29,2018-06-18,-0.061091796,-0.07681754,-0.042458683,-0.049277373,0.016324803,-0.011433467,-0.04375132,-0.024824262,-0.032772966,0.0060657114,-0.36242160237426096,-0.15816151495954064
323,2018-06-30,2018-06-18,-0.056677982,-0.13309218,-0.08154885,-0.10159783,-0.0039656907,-0.02165992,-0.113854274,-0.037522197,-0.080846176,-0.057909265,-0.45051555047719266,-0.3137217789511613
323,2018-07-01,2018-06-18,-0.3034652,-0.32578945,-0.27292612,-0.29168057,-0.22296901,-0.24319969,-0.28371447,-0.28295612,-0.25455335,-0.27806103,-0.29557566640178984,-0.516430916575337
323,2018-07-02,2018-06-18,-0.4220457,-0.42889485,-0.35540727,-0.3754685,-0.3670237,-0.37808356,-0.3822244,-0.36419156,-0.38094053,-0.3971051,-0.6077818592384123,-0.3602502726674985
324,2018-06-19,2018-06-18,0.27598125,0.3759749,0.28785717,0.28990722,0.34288248,0.28169352,0.30925775,0.25200212,0.29095194,0.45164174,0.43649396881807956,-0.507017877829707
324,2018-06-20,2018-06-18,0.358997,0.4650262,0.41992489,0.45748812,0.50407594,0.41252437,0.47402692,0.37321776,0.48274457,0.53023213,0.4213160041149471,0.061567265212537504
324,2018-06-21,2018-06-18,0.3830911,0.5560515,0.49367696,0.532537,0.54871655,0.50020266,0.5469801,0.42293826,0.57500094,0.6071556,0.20820498950769914,0.36196706458188205
324,2018-06-22,2018-06-18,0.3561365,0.602887,0.5961394,0.55363595,0.63562685,0.47163218,0.57615584,0.4069505,0.6409762,0.73858047,0.25584521341263333,0.2645802869764769
324,2018-06-23,2018-06-18,0.28487253,0.45265982,0.5698211,0.54698926,0.53542227,0.45378366,0.5599874,0.37805665,0.544789,0.6913544,0.44659196166138804,-0.36837181658231727
324,2018-06-24,2018-06-18,-0.27954936,-0.32364404,-0.22601995,-0.25582868,-0.19319189,-0.17199537,-0.26709706,-0.26656342,-0.23695847,-0.21063294,-0.41142767563814203,-0.5720043471096498
324,2018-06-25,2018-06-18,-0.4104017,-0.4514758,-0.32428175,-0.35355628,-0.48741513,-0.3676018,-0.3536029,-0.43324235,-0.40406677,-0.4074388,-0.6431239531471848,-0.534647968677042
324,2018-06-26,2018-06-18,0.23786665,0.269319,0.31959945,0.30844355,0.3137018,0.24534963,0.3071847,0.25713447,0.28179353,0.41773084,-0.5435688948699036,-0.5546581017346411
324,2018-06-27,2018-06-18,0.36541742,0.39399123,0.4394768,0.4426638,0.4804623,0.4115766,0.4724822,0.36853305,0.48605323,0.4942544,0.08009057723799312,-0.1615178404853403
324,2018-06-28,2018-06-18,0.3770535,0.4587831,0.509245,0.51868737,0.5144699,0.45790276,0.50544447,0.42581847,0.54771024,0.6162371,-0.04443068420403256,-0.01246403201294533
324,2018-06-29,2018-06-18,0.35644293,0.6024048,0.58968306,0.5949137,0.6058918,0.43466187,0.6171296,0.45377627,0.5827433,0.76366526,-0.11672735689201462,0.018015799145998167
324,2018-06-30,2018-06-18,0.26157373,0.500681,0.5471028,0.55939007,0.5227424,0.3973278,0.5069174,0.37865406,0.57573414,0.6809569,-0.07261833293842146,-0.3218467084514907
324,2018-07-01,2018-06-18,-0.29972482,-0.33500367,-0.24435613,-0.27383083,-0.21883088,-0.17459194,-0.2565624,-0.26104623,-0.24413034,-0.214319,-0.3267408276822967,-0.6534697494958507
324,2018-07-02,2018-06-18,-0.43268502,-0.5096446,-0.34796262,-0.35232562,-0.5143591,-0.4187256,-0.36929238,-0.4399798,-0.39593443,-0.43263757,-0.19967958031035904,-0.5274616670216814
325,2018-06-19,2018-06-18,0.055301193,0.16998462,0.14255181,0.1540825,0.070288606,0.079115845,0.15521888,0.1155877,0.09650348,0.10885359,0.039603290633090836,-0.774505170843737
325,2018-06-20,2018-06-18,0.07242802,0.11596285,0.12836811,0.1469769,0.117939256,0.14193895,0.14694385,0.11847621,0.104558006,0.1283715,0.11381686097939579,-0.5516510491064862
325,2018-06-21,2018-06-18,0.098036975,0.16809663,0.16529971,0.1840759,0.1557087,0.16434754,0.1815316,0.1379225,0.14864512,0.1922546,0.16274126357289811,-0.02009835222637374
325,2018-06-22,2018-06-18,0.11070053,0.14661881,0.11989554,0.10058221,0.18795933,0.14978193,0.0954366,0.07187745,0.13098052,0.19079241,0.2475186634868295,0.030159867231727824
325,2018-06-23,2018-06-18,0.13684088,0.11060883,0.12776712,0.10685335,0.16625746,0.15151215,0.10844976,0.092681795,0.14258245,0.1830411,-0.042293064853306056,-0.26023874052883145
325,2018-06-24,2018-06-18,-0.0104396865,-0.12201725,-0.14426094,-0.15550953,-0.10945661,-0.13372044,-0.16910434,-0.19717452,-0.10743002,-0.09718239,-0.15588090904258234,-0.5164916365556488
325,2018-06-25,2018-06-18,-0.18818195,-0.1703765,-0.15375558,-0.16316016,-0.17517744,-0.22463539,-0.16863237,-0.15345103,-0.16506398,-0.16299245,-0.5173986320235763,-0.34602984125985836
325,2018-06-26,2018-06-18,0.030866817,0.10891634,0.15872613,0.15393825,0.039926827,0.055494126,0.15819117,0.096821696,0.089062914,0.09017641,-0.32095408420539157,-0.5106761950259958
325,2018-06-27,2018-06-18,0.09769019,0.11151262,0.12729183,0.12341352,0.10519655,0.1405999,0.13331735,0.10707915,0.10218501,0.11410874,-0.033863342269038484,-0.16057594440597187
325,2018-06-28,2018-06-18,0.1110469,0.1324733,0.16998926,0.17315541,0.14395283,0.1584511,0.16138658,0.14691375,0.14677404,0.18804362,0.16087391996245912,-0.14787800785498653
325,2018-06-29,2018-06-18,0.12394422,0.15082575,0.11675381,0.108586445,0.1765877,0.14699933,0.11193848,0.09611644,0.13242006,0.19458587,0.1829619272402235,0.07337553364474511
325,2018-06-30,2018-06-18,0.12375372,0.13937561,0.1225379,0.118054405,0.1618769,0.12401796,0.08744395,0.09941344,0.1632024,0.1851526,0.009832498215234499,-0.06918281284362796
325,2018-07-01,2018-06-18,-0.040222332,-0.1277963,-0.13453409,-0.15265015,-0.12002736,-0.12773234,-0.15710777,-0.19262016,-0.10329216,-0.09646894,-0.12835092895725284,-0.5994550455337251
325,2018-07-02,2018-06-18,-0.20556684,-0.19576663,-0.1642417,-0.1678041,-0.19255179,-0.22742094,-0.18984017,-0.1639626,-0.17005467,-0.18541202,-0.37057207156848543,-0.5702177798617085
326,2018-06-19,2018-06-18,-0.48759943,-0.3137614,-0.3834724,-0.38539806,-0.47573146,-0.3614111,-0.3660821,-0.31550694,-0.325686,-0.32646862,-0.09928353046774648,-0.5330896674819149
326,2018-06-20,2018-06-18,-0.29239392,-0.24646975,-0.22930151,-0.21806924,-0.25853866,-0.23900305,-0.1926023,-0.22946651,-0.22361703,-0.22476092,-0.276151609331568,0.2481428976765356
326,2018-06-21,2018-06-18,-0.22670187,-0.21158734,-0.16466513,-0.1577956,-0.217655,-0.17488314,-0.14613292,-0.20200855,-0.2016838,-0.18570393,-0.4366828689640519,0.2573873852056458
326,2018-06-22,2018-06-18,-0.24119742,-0.23157793,-0.25860026,-0.29203448,-0.179767,-0.18517141,-0.2809744,-0.22647597,-0.20738679,-0.18759355,-0.41256894117647896,-0.03696883675300406
326,2018-06-23,2018-06-18,-0.29050887,-0.33242652,-0.3112925,-0.34850305,-0.258508,-0.15907562,-0.34946153,-0.24686374,-0.30742794,-0.25322902,-0.3751018647357469,-0.39970491884761145
326,2018-06-24,2018-06-18,-0.40824693,-0.57361877,-0.5252181,-0.536721,-0.4046317,-0.48727337,-0.5604954,-0.5485155,-0.47461152,-0.5434593,-0.7711474495146082,-0.6517028011226138
326,2018-06-25,2018-06-18,-0.5284326,-0.7287074,-0.7007224,-0.71721387,-0.55998534,-0.7617819,-0.7175968,-0.6103556,-0.7246289,-0.7516333,-0.9545698211239365,-0.521057159904343
326,2018-06-26,2018-06-18,-0.46362585,-0.37793648,-0.32511443,-0.34981215,-0.42332911,-0.35280526,-0.34606072,-0.28065562,-0.31499642,-0.33808985,-0.8453479129096352,-0.538518969681551
326,2018-06-27,2018-06-18,-0.2314793,-0.2886881,-0.21694526,-0.23283863,-0.22557484,-0.18159439,-0.21235926,-0.20490457,-0.21565166,-0.23521017,-0.5917359137644708,-0.2807004841474794
326,2018-06-28,2018-06-18,-0.21968977,-0.26480815,-0.14128685,-0.1641884,-0.20180488,-0.18257418,-0.18442312,-0.18834919,-0.19811812,-0.18085314,-0.5704589186577886,-0.15920150519346035
326,2018-06-29,2018-06-18,-0.26846594,-0.25031364,-0.21964258,-0.2474843,-0.16315883,-0.20877118,-0.2568311,-0.19838427,-0.21639755,-0.16555965,-0.5804860083057652,-0.017550521678629843
326,2018-06-30,2018-06-18,-0.38478345,-0.3353942,-0.2905914,-0.32972565,-0.25072393,-0.18582237,-0.36044943,-0.22701418,-0.2931088,-0.24445045,-0.462704389416362,-0.2695484039536322
