unique_id,ds,cutoff,AutoTFT,AutoNBEATS,AutoTiDE,AutoNLinear,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,fold,SeasonalNaive
T000088,2004-09-30,2004-06-30,8609.294,8673.203,8416.027,10989.954,8322.3125,7960.9727,10047.424,7366.8867,8310.0,5750.834,7439.0,0,8310.0
T000088,2004-12-31,2004-06-30,13253.32,16152.998,15052.607,15853.616,15895.671,15025.924,11022.314,15202.719,16547.0,17687.133,12074.0,0,16547.0
T000088,2005-03-31,2004-06-30,6431.998,7119.942,7710.843,8394.463,7176.746,6163.2065,7070.1025,5851.3555,6501.0,10137.573,6822.0,0,6501.0
T000088,2005-06-30,2004-06-30,7331.4634,9251.317,9417.274,8495.556,9652.122,8179.3516,10075.97,9102.434,8131.0,8795.892,7930.0,0,8131.0
T000089,2004-09-30,2004-06-30,24068.18,24738.793,21025.807,19604.307,23154.49,23598.953,20104.873,29637.863,21351.0,22492.51,15959.0,0,21351.0
T000089,2004-12-31,2004-06-30,14891.919,18687.387,16678.334,15023.648,16466.115,15103.59,13812.5,24156.383,14909.001,16123.039,15319.0,0,14909.0
T000089,2005-03-31,2004-06-30,20713.566,22838.121,19953.701,15790.536,20123.127,20152.86,16317.106,25155.887,16636.0,16503.697,20521.0,0,16636.0
T000089,2005-06-30,2004-06-30,19234.45,18146.873,19200.95,18261.91,20552.932,18315.139,14540.318,18772.06,18531.0,19176.148,21833.0,0,18531.0
T000090,2004-09-30,2004-06-30,9263.452,9035.736,7767.524,9914.477,8419.441,6856.895,10462.795,10630.791,7601.0005,11596.915,6545.0,0,7601.0
T000090,2004-12-31,2004-06-30,11374.656,11802.639,10578.317,9659.795,10390.97,10086.458,8069.3115,13459.017,9443.0,10105.667,8399.0,0,9443.0
T000090,2005-03-31,2004-06-30,7623.743,8115.5347,7136.629,8004.1113,7508.9653,7083.4473,8787.717,10458.668,6188.0,9126.583,5660.0,0,6188.0
T000090,2005-06-30,2004-06-30,12416.052,11303.416,12680.179,11773.193,11804.544,13510.971,12090.772,11504.587,11406.0,12128.857,10757.0,0,11406.0
T000091,2004-09-30,2004-06-30,30210.777,33894.57,31004.7,31847.494,33460.133,29671.145,31325.738,34904.777,31518.0,25399.979,29467.0,0,31518.0
T000091,2004-12-31,2004-06-30,43169.945,46748.113,43759.605,40984.66,45361.79,41280.6,39375.195,47864.812,41941.0,41510.105,39182.0,0,41941.0
T000091,2005-03-31,2004-06-30,42308.508,43589.47,41789.07,37359.16,42831.758,40810.03,25527.602,42927.477,37852.0,35748.105,49368.0,0,37852.0
T000091,2005-06-30,2004-06-30,29685.697,29818.367,29921.533,28728.947,30079.283,28865.186,31571.82,29833.588,28724.0,29334.686,40413.0,0,28724.0
T000092,2004-09-30,2004-06-30,20494.586,22866.785,20611.354,14691.083,19245.473,22594.729,15306.028,19899.506,12983.0,11300.927,23644.0,0,12983.0
T000092,2004-12-31,2004-06-30,29685.986,33030.215,27806.688,24475.938,28466.402,31982.324,26658.518,40232.637,24014.002,25372.287,32254.0,0,24014.0
T000092,2005-03-31,2004-06-30,37824.504,40812.516,36921.4,32462.928,36808.266,40327.33,16405.666,47568.82,32696.0,34560.82,40432.0,0,32696.0
T000092,2005-06-30,2004-06-30,27077.367,22234.133,19883.875,22125.617,23262.668,22519.168,17603.686,21429.455,21790.0,22433.23,24171.0,0,21790.0
T000093,2004-09-30,2004-06-30,7875.9077,8631.971,8266.787,10067.019,8338.179,7908.613,9973.358,9729.292,7241.0005,11633.482,6793.0,0,7241.0
T000093,2004-12-31,2004-06-30,10786.649,12286.162,10754.258,10762.696,11027.629,10935.678,8149.4897,12564.048,10519.0,12175.436,11035.0,0,10519.0
T000093,2005-03-31,2004-06-30,8134.1064,8774.718,8401.027,9191.299,8012.008,8318.307,9928.43,12164.579,7104.0,10546.562,9448.0,0,7104.0
T000093,2005-06-30,2004-06-30,12914.949,13011.922,13693.875,12588.265,13098.982,15104.901,12434.734,12873.2295,12138.0,12904.461,14426.0,0,12138.0
T000094,2004-09-30,2004-06-30,32799.293,34979.14,36672.965,34787.14,35747.086,34915.367,34155.043,35049.746,35711.0,31727.516,39836.0,0,35711.0
T000094,2004-12-31,2004-06-30,48928.305,48701.414,48552.6,44857.992,47594.785,49070.785,51539.637,47460.35,45376.0,44071.258,50800.0,0,45376.0
T000094,2005-03-31,2004-06-30,52046.938,51232.64,54053.83,47834.938,50649.23,49559.117,42894.98,49488.543,49728.0,48293.008,59966.0,0,49728.0
T000094,2005-06-30,2004-06-30,37028.6,36080.336,43326.78,34899.266,34903.043,41525.414,42793.867,36415.035,35042.0,35639.895,41698.0,0,35042.0
T000095,2004-09-30,2004-06-30,5768.611,6822.601,6187.811,6108.6016,7170.4707,7116.2554,5395.794,5930.5493,6635.9995,3695.4167,7903.0,0,6636.0
T000095,2004-12-31,2004-06-30,12737.104,14897.402,13619.89,13001.321,14704.378,14723.233,14774.8125,14596.235,13377.001,12567.728,14394.0,0,13377.0
T000095,2005-03-31,2004-06-30,16504.598,17067.809,16116.979,14675.755,16727.781,15292.076,9787.38,16462.629,15873.0,14824.433,18112.0,0,15873.0
T000095,2005-06-30,2004-06-30,6387.294,6438.991,6610.5547,6050.8022,6180.5107,7883.748,7069.9326,6218.511,6134.0,6550.465,7527.0,0,6134.0
T000096,2004-09-30,2004-06-30,53883.125,60187.79,56210.902,64624.64,61919.07,58827.56,55637.57,54425.94,59994.996,29270.61,62622.0,0,59995.0
T000096,2004-12-31,2004-06-30,114090.6,128356.69,121304.17,118902.35,124451.55,119553.3,112283.234,124708.99,123822.0,123754.93,116813.0,0,123822.0
T000096,2005-03-31,2004-06-30,109387.01,111463.3,103743.0,100544.91,109818.336,104014.26,58499.074,101076.05,101712.0,90051.67,126933.0,0,101712.0
T000096,2005-06-30,2004-06-30,60642.555,55144.125,54347.516,52072.36,54233.71,62301.11,68348.62,54928.746,51584.0,55141.816,52806.0,0,51584.0
T000097,2004-09-30,2004-06-30,17701.941,19859.38,18497.64,18898.086,21668.725,19531.182,17491.404,18115.068,21710.0,12597.719,20012.0,0,21710.0
T000097,2004-12-31,2004-06-30,25689.707,29114.314,27407.535,26399.941,30757.79,28059.223,26756.7,27606.918,27819.0,24477.137,29044.0,0,27819.0
T000097,2005-03-31,2004-06-30,26643.809,26100.691,24853.738,22150.8,27056.645,22286.176,16477.25,22521.047,24734.0,22100.463,27696.0,0,24734.0
T000097,2005-06-30,2004-06-30,17144.777,13764.613,14405.812,11262.571,17212.709,16965.598,17633.688,11741.752,11776.0,12749.281,13727.0,0,11776.0
T000098,2004-09-30,2004-06-30,50805.844,46967.023,47151.656,45603.125,49865.996,48558.39,40572.656,41919.883,45922.0,21688.945,51577.0,0,45922.0
T000098,2004-12-31,2004-06-30,68654.59,77255.664,69067.695,71134.016,77315.45,74426.164,64523.57,76942.67,74846.0,72230.11,75206.0,0,74846.0
T000098,2005-03-31,2004-06-30,67447.29,60051.68,61769.367,53175.33,60667.363,48648.996,32375.457,53943.445,55002.0,50186.64,68684.0,0,55002.0
T000098,2005-06-30,2004-06-30,39644.562,32781.246,39446.977,29323.902,38175.492,36329.312,40860.594,31243.484,29588.0,31463.748,35228.0,0,29588.0
T000099,2004-09-30,2004-06-30,29452.385,27448.605,26124.926,25748.605,29616.352,27924.512,22760.098,25020.342,25826.998,16785.713,30759.0,0,25827.0
T000099,2004-12-31,2004-06-30,32817.0,35325.04,30660.703,34311.97,34802.504,30806.357,29450.152,35106.44,35688.0,34784.555,31576.0,0,35688.0
T000099,2005-03-31,2004-06-30,32191.008,29423.717,29735.285,27005.322,30190.574,25334.29,22078.201,28112.527,27521.0,26308.336,32400.0,0,27521.0
T000099,2005-06-30,2004-06-30,23400.459,21123.5,24280.979,19356.635,23398.078,22038.865,24552.125,21228.39,19451.0,20104.402,22951.0,0,19451.0
T000100,2004-09-30,2004-06-30,690401.5,647670.75,608795.25,621249.2,634471.8,652269.4,602843.6,655696.9,585382.0,489997.97,653014.0,0,585382.0
T000100,2004-12-31,2004-06-30,762459.56,891012.1,787044.94,785861.1,840469.9,831274.44,731734.3,926504.1,803839.0,814931.8,818339.0,0,803839.0
T000100,2005-03-31,2004-06-30,739524.4,738381.0,682429.9,668523.56,701696.1,667207.06,487760.94,741830.4,652494.0,651651.9,784919.0,0,652494.0
T000100,2005-06-30,2004-06-30,592603.75,577948.75,581083.9,565735.75,594264.25,601140.25,639180.0,581548.2,561234.0,573546.9,609739.0,0,561234.0
T000101,2004-09-30,2004-06-30,68140.97,66135.61,62394.887,67535.79,66630.86,63393.91,67263.34,65638.91,57120.0,64641.21,72853.0,0,57120.0
T000101,2004-12-31,2004-06-30,76456.95,82029.48,71415.88,72804.984,82114.64,76561.37,60549.953,78966.56,73143.0,77826.77,82059.0,0,73143.0
T000101,2005-03-31,2004-06-30,61403.234,56310.523,57292.16,57217.293,58608.46,56014.355,47754.055,58034.844,49234.0,65001.3,59176.0,0,49234.0
T000101,2005-06-30,2004-06-30,72790.98,75241.69,73543.59,69189.38,73861.34,70721.914,66618.52,70410.484,67629.0,70299.805,71022.0,0,67629.0
T000102,2004-09-30,2004-06-30,8341.249,8638.99,8404.148,8497.47,8866.942,8580.23,8131.044,8935.31,8570.0,6044.8833,9505.0,0,8570.0
T000102,2004-12-31,2004-06-30,9037.65,11473.746,10878.51,10462.057,11168.615,10693.165,9524.743,11637.552,10837.0,10567.269,9405.0,0,10837.0
T000102,2005-03-31,2004-06-30,9270.887,9543.996,9295.699,8298.434,9389.067,9453.385,5500.3,9101.215,8427.0,8275.895,9129.0,0,8427.0
T000102,2005-06-30,2004-06-30,8470.286,7018.048,6969.4736,6589.338,7090.102,7501.022,7635.0366,6944.449,6623.0,6791.6694,6049.0,0,6623.0
T000103,2004-09-30,2004-06-30,9022.852,8630.292,8859.177,8437.453,8710.314,8716.232,8911.893,9225.175,8676.0,8888.291,8394.0,0,8676.0
T000103,2004-12-31,2004-06-30,8536.479,8861.253,8626.749,7539.042,8655.194,8673.295,8458.565,9133.865,7499.0,7712.682,9963.0,0,7499.0
T000103,2005-03-31,2004-06-30,8535.973,7923.4663,8226.81,7680.824,8287.69,8242.3545,7299.6597,8250.641,7769.0,7711.8994,8293.0,0,7769.0
T000103,2005-06-30,2004-06-30,8566.303,8420.366,8805.714,8305.665,8284.625,8941.966,8712.536,8414.402,8340.0,8458.747,10407.0,0,8340.0
T000104,2004-09-30,2004-06-30,7403.3813,6516.4673,6888.15,8343.554,7022.6074,6279.334,8388.271,6986.6553,6992.0,7868.801,6982.0,0,6992.0
T000104,2004-12-31,2004-06-30,9955.236,10355.028,9936.598,9476.156,9971.0625,10024.9375,9246.237,9978.122,9524.0,10267.863,10674.0,0,9524.0
T000104,2005-03-31,2004-06-30,7308.687,7173.962,8152.168,7686.8516,7000.4683,6787.1704,7509.374,6764.303,6710.0,8472.576,8192.0,0,6710.0
T000104,2005-06-30,2004-06-30,8922.807,9231.866,9897.243,8693.264,8716.246,10039.981,10369.145,8626.985,8488.0,8803.859,9303.0,0,8488.0
T000105,2004-09-30,2004-06-30,8593.285,8101.5103,7524.711,8427.908,8046.1016,7819.195,8321.245,8759.337,7028.0,6860.1294,6930.0,0,7028.0
T000105,2004-12-31,2004-06-30,10558.844,11477.221,10530.833,10070.074,11190.836,10638.573,8059.9766,12288.757,10268.0,10913.218,10473.0,0,10268.0
T000105,2005-03-31,2004-06-30,7244.843,7422.2593,7051.4146,7127.947,7136.1685,6771.3,5156.3105,7267.697,6101.0,8106.5146,7123.0,0,6101.0
T000105,2005-06-30,2004-06-30,8625.915,8138.248,8429.719,7925.7246,8419.721,7992.9204,8095.759,8087.658,7724.0,8061.001,8048.0,0,7724.0
T000106,2004-09-30,2004-06-30,3086.9707,3064.7505,3200.17,3702.0667,3147.5842,3117.0876,3699.777,3018.539,3215.0,3133.2778,2988.0,0,3215.0
T000106,2004-12-31,2004-06-30,4446.8696,4556.805,4233.5015,4369.231,4582.6196,4252.247,4039.5686,4341.6934,4439.0,4679.3545,3962.0,0,4439.0
T000106,2005-03-31,2004-06-30,3021.5398,3082.8591,3338.1372,3385.8843,3057.5295,2777.7817,2915.9553,2895.923,3040.0,3671.409,3093.0,0,3040.0
T000106,2005-06-30,2004-06-30,3792.31,3761.3438,3793.9138,3548.5264,3706.112,3448.0242,4209.518,3626.8025,3477.0,3589.9316,3745.0,0,3477.0
T000107,2004-09-30,2004-06-30,3182.805,3018.6924,3063.0256,2805.95,2970.5679,2850.3748,2868.984,3205.326,3006.0,3010.8828,2490.0,0,3006.0
T000107,2004-12-31,2004-06-30,2570.0264,2608.63,2427.494,2346.2302,2558.6353,2354.3308,2428.1753,2846.7837,2353.0,2330.0728,2601.0,0,2353.0
T000107,2005-03-31,2004-06-30,2871.9053,2622.845,2666.4878,2272.1274,2699.0073,2802.3545,2326.0037,2634.7097,2365.0,2368.0552,2468.0,0,2365.0
T000107,2005-06-30,2004-06-30,2635.9373,2619.944,2802.9893,2523.161,2541.7224,2953.114,2491.6885,2681.4468,2554.0,2628.9487,2469.0,0,2554.0
T000108,2004-09-30,2004-06-30,2394.047,2377.2354,2479.248,2815.7173,2502.7021,2371.2903,2861.674,2567.858,2421.0,3158.4375,2453.0,0,2421.0
T000108,2004-12-31,2004-06-30,2753.1729,2956.0723,2799.244,2749.297,2892.9136,2776.869,2554.4712,2967.997,2700.0,2788.273,3050.0,0,2700.0
T000108,2005-03-31,2004-06-30,2324.8347,2438.1685,2686.4463,2551.4006,2270.6487,2484.2297,2726.5051,2777.9578,2243.0,2692.0352,2894.0,0,2243.0
T000108,2005-06-30,2004-06-30,3351.378,3337.209,3283.6973,3197.9426,3319.6597,3443.4016,3460.6953,3174.2131,3133.0,3263.5295,3357.0,0,3133.0
T000109,2004-09-30,2004-06-30,5404.711,5372.563,5095.9517,4987.5996,5589.31,5173.127,4938.9014,5397.272,5256.0,4406.9385,5882.0,0,5256.0
T000109,2004-12-31,2004-06-30,5735.153,6349.286,5977.727,5741.282,6255.3857,6048.353,5736.0527,6390.2573,5873.0,5550.1406,6628.0,0,5873.0
T000109,2005-03-31,2004-06-30,6458.7246,6103.96,5744.984,5377.3105,6001.6963,5687.8213,4004.811,6007.7065,5629.0,5366.4834,6697.0,0,5629.0
T000109,2005-06-30,2004-06-30,5171.122,4545.7065,4604.5913,4285.91,4646.308,4761.1685,4926.523,4506.34,4333.0,4426.344,5131.0,0,4333.0
T000110,2004-09-30,2004-06-30,6275.274,6779.163,6492.0713,6026.4604,6488.4214,6960.3057,6113.299,7247.6045,5743.0,5835.915,6613.0,0,5743.0
T000110,2004-12-31,2004-06-30,6371.661,7497.39,7065.63,6498.301,7182.376,7370.59,6040.126,8005.213,6515.0,6704.022,8079.0,0,6515.0
T000110,2005-03-31,2004-06-30,6214.229,6969.2524,6720.7827,6195.3984,6682.895,7000.6646,5039.4297,7453.9434,6018.0,6232.3213,7236.0,0,6018.0
T000110,2005-06-30,2004-06-30,6311.0117,6434.4277,6232.892,6132.656,6522.242,6773.9097,5701.739,6294.025,6088.0,6150.8765,6155.0,0,6088.0
T000111,2004-09-30,2004-06-30,7215.402,6796.3813,6569.9746,7465.286,7324.42,7209.169,7337.7197,7323.294,6330.0,7210.8647,7224.0,0,6330.0
T000111,2004-12-31,2004-06-30,8869.66,9393.653,8333.427,8362.046,9441.555,9000.847,7209.67,9201.591,8382.0,9035.544,10808.0,0,8382.0
T000111,2005-03-31,2004-06-30,7296.5107,7010.423,7207.1733,7010.54,7069.933,6992.3633,5887.7705,6882.5723,6193.0,7644.2915,8239.0,0,6193.0
T000111,2005-06-30,2004-06-30,8202.948,8566.23,8560.174,7878.1885,8422.795,8324.504,7773.419,8033.7236,7704.0,7968.2637,9530.0,0,7704.0
T000112,2004-09-30,2004-06-30,19360.72,17167.467,16899.486,20142.951,17875.963,18109.158,19692.855,16940.406,16736.0,17106.104,21842.0,0,16736.0
T000112,2004-12-31,2004-06-30,27817.324,26563.195,24979.137,25363.723,26617.713,24986.203,22961.674,26309.377,25719.0,27720.496,26536.0,0,25719.0
T000112,2005-03-31,2004-06-30,22107.795,18841.957,18494.975,20199.348,19252.66,17264.973,16282.302,17568.553,17946.0,21385.848,23353.0,0,17946.0
T000112,2005-06-30,2004-06-30,23331.855,20937.363,21004.621,20320.105,21017.791,20292.354,23222.791,20883.477,19816.0,20572.543,23677.0,0,19816.0
T000113,2004-09-30,2004-06-30,4687.41,6186.7637,5356.551,5981.3125,5725.559,6015.1094,5710.69,6522.296,5201.0,4293.0444,5685.0,0,5201.0
T000113,2004-12-31,2004-06-30,9352.19,10634.748,9643.466,8927.429,10288.571,9864.867,8199.274,11072.912,9130.0,9524.51,10157.0,0,9130.0
T000113,2005-03-31,2004-06-30,8152.011,8679.806,8143.517,7715.3184,8658.085,7731.4307,5116.9546,8767.496,7378.0,7204.491,9402.0,0,7378.0
T000113,2005-06-30,2004-06-30,5442.2104,6061.282,5878.345,5842.118,5901.0835,6000.8267,5378.131,5995.9214,5729.0,5959.023,5457.0,0,5729.0
T000114,2004-09-30,2004-06-30,32868.234,38266.91,33325.29,43026.26,38680.23,39317.742,37490.297,36004.92,36517.0,18479.244,38815.0,0,36517.0
T000114,2004-12-31,2004-06-30,82470.805,89546.56,89859.45,83391.42,89525.3,86289.11,77052.0,87163.84,86520.0,89001.05,86813.0,0,86520.0
T000114,2005-03-31,2004-06-30,74785.67,76046.875,68612.95,70055.49,78281.75,66991.36,40503.305,70066.33,68700.0,61788.004,82291.0,0,68700.0
T000114,2005-06-30,2004-06-30,40174.914,39991.582,38333.906,38022.105,40964.75,42505.74,43558.6,40405.977,37152.0,39915.523,35587.0,0,37152.0
T000115,2004-09-30,2004-06-30,3294.5745,3975.7605,3679.2913,3901.824,3817.304,3922.213,3471.7354,3758.2532,3929.9998,2152.2983,3847.0,0,3930.0
T000115,2004-12-31,2004-06-30,5776.7227,6787.8447,6096.971,6042.639,6548.2075,6535.2583,5683.365,6640.287,6314.0,6106.8457,6655.0,0,6314.0
T000115,2005-03-31,2004-06-30,5693.8877,5643.066,5830.41,4895.011,5626.373,4967.121,3180.4385,5056.5195,5069.0,4578.03,6351.0,0,5069.0
T000115,2005-06-30,2004-06-30,3525.6714,3083.2402,3601.3516,2804.5085,2978.2402,3615.045,3259.231,2962.43,2822.0,2974.524,3012.0,0,2822.0
T000116,2004-09-30,2004-06-30,13386.854,16180.261,15076.231,17199.89,16803.887,16964.238,15126.16,15554.064,15474.999,7982.0034,16541.0,0,15475.0
T000116,2004-12-31,2004-06-30,27775.492,33079.26,30030.523,29192.82,32791.566,32144.621,25924.727,33275.27,30481.0,30762.326,34726.0,0,30481.0
T000116,2005-03-31,2004-06-30,25420.914,24792.963,23814.426,22174.047,24308.402,20324.426,13653.756,23073.621,21744.0,20291.627,26910.0,0,21744.0
T000116,2005-06-30,2004-06-30,14434.299,13993.242,15578.973,13124.656,13805.191,15461.762,16391.318,13729.01,12927.0,13753.299,13734.0,0,12927.0
T000117,2004-09-30,2004-06-30,16947.902,15868.759,14845.334,16939.766,15748.701,15756.722,16248.6875,15716.384,15355.0,12619.095,15136.0,0,15355.0
T000117,2004-12-31,2004-06-30,22078.477,22275.998,20661.107,20592.426,22085.11,22017.447,17756.7,22363.031,21177.0,21737.658,22052.0,0,21177.0
T000117,2005-03-31,2004-06-30,14288.658,15072.818,15655.347,15035.866,15592.454,14163.468,12837.292,13990.559,13929.0,16094.689,17117.0,0,13929.0
T000117,2005-06-30,2004-06-30,13818.561,14882.959,15626.956,14529.364,14865.848,15008.154,16117.746,15144.968,14325.0,14761.958,14212.0,0,14325.0
T000118,2004-09-30,2004-06-30,238062.84,218962.55,211777.27,236216.02,225710.1,226167.28,226575.03,221364.67,207571.0,182068.4,234180.0,0,207571.0
T000118,2004-12-31,2004-06-30,334495.94,346359.94,317949.94,313893.75,350453.2,332864.62,281418.72,345504.53,320874.0,334832.03,344641.0,0,320874.0
T000118,2005-03-31,2004-06-30,250846.08,262034.27,258668.31,254843.44,268858.06,243516.84,187682.53,251220.14,238495.0,253433.47,287964.0,0,238495.0
T000118,2005-06-30,2004-06-30,208639.38,233432.16,233769.67,222880.61,236774.98,225596.92,237918.72,232780.73,218864.0,225968.92,230895.0,0,218864.0
T000119,2004-09-30,2004-06-30,50085.58,48714.23,47953.6,43330.465,49459.887,46494.555,44360.195,46503.434,44828.0,46143.977,53602.0,0,44828.0
T000119,2004-12-31,2004-06-30,45479.32,43596.098,41625.395,40179.48,41499.742,41098.598,39867.2,42666.465,40077.0,41473.11,43787.0,0,40077.0
T000119,2005-03-31,2004-06-30,45752.855,43057.902,40644.17,41370.54,43030.6,40590.535,40931.73,44344.242,42207.0,42116.65,42334.0,0,42207.0
T000119,2005-06-30,2004-06-30,46968.805,45124.49,45215.703,42512.867,46359.766,46136.133,47376.645,45136.87,42740.0,43197.594,51384.0,0,42740.0
T000120,2004-09-30,2004-06-30,12266.261,11904.23,12000.793,10856.257,11287.611,11673.863,10957.724,12028.794,11924.0,11663.239,8938.0,0,11924.0
T000120,2004-12-31,2004-06-30,10704.352,10802.539,10426.409,9831.886,10184.151,10832.159,9634.349,11231.704,9965.0,9442.961,9389.0,0,9965.0
T000120,2005-03-31,2004-06-30,10668.504,10785.819,10258.585,9526.899,10198.802,10790.523,9804.672,10498.065,10182.0,9990.556,9331.0,0,10182.0
T000120,2005-06-30,2004-06-30,10529.12,9876.654,10446.602,9291.669,10053.448,10889.532,10823.526,9913.395,9466.0,9726.624,9062.0,0,9466.0
T000121,2004-09-30,2004-06-30,4404.7563,4753.6416,4481.5845,4043.202,4409.6606,4220.0264,4146.9634,4711.1753,3974.0,3854.9668,4327.0,0,3974.0
T000121,2004-12-31,2004-06-30,4537.886,4930.2495,4479.1787,4435.7114,4675.642,4289.63,4387.1553,5131.426,4444.0,4490.385,4843.0,0,4444.0
T000121,2005-03-31,2004-06-30,4376.078,4797.599,4636.2974,4485.323,4497.4277,4036.0396,4050.2158,4957.722,4477.0,4430.8086,4212.0,0,4477.0
T000121,2005-06-30,2004-06-30,4327.7466,4285.281,4135.8037,4136.8267,4328.059,4104.1274,4367.966,4176.046,4124.0,4149.2983,5183.0,0,4124.0
T000122,2004-09-30,2004-06-30,10221.838,10421.385,9490.695,9200.121,10268.3125,9459.776,9542.99,10834.04,9835.0,11016.326,9782.0,0,9835.0
T000122,2004-12-31,2004-06-30,9037.321,9514.484,9324.248,8136.675,9123.927,9618.377,8813.274,10308.501,8010.0005,9100.574,9930.0,0,8010.0
T000122,2005-03-31,2004-06-30,10315.706,10978.043,10235.011,9584.617,10454.946,9806.997,9804.59,11209.202,10022.0,9932.443,10063.0,0,10022.0
T000122,2005-06-30,2004-06-30,9557.394,9790.059,10122.94,9540.769,10096.026,9741.882,9862.875,10229.265,9628.0,9784.225,11610.0,0,9628.0
T000123,2004-09-30,2004-06-30,5065.895,4911.355,4447.926,4119.14,4359.6265,4225.95,4350.476,4858.162,4452.0,4600.5327,3693.0,0,4452.0
T000123,2004-12-31,2004-06-30,4108.5977,3925.8196,3537.4172,3330.196,3632.297,3518.0505,3294.319,4039.5078,3321.0,3473.6584,3569.0,0,3321.0
T000123,2005-03-31,2004-06-30,4249.7607,3671.6768,3324.2664,3395.9795,3542.8333,3414.6846,3941.4392,3809.3606,3560.0,3555.8694,3920.0,0,3560.0
T000123,2005-06-30,2004-06-30,4313.0815,4042.0864,4214.4966,3794.2688,4197.9697,4335.4854,4281.895,3979.3364,3845.0,3961.8503,4501.0,0,3845.0
T000124,2004-09-30,2004-06-30,3005.3025,2853.1558,2581.8745,2563.8018,2547.3289,2560.065,2596.4775,2918.127,2693.0,2692.437,2657.0,0,2693.0
T000124,2004-12-31,2004-06-30,2538.9763,2517.003,2381.137,2246.6187,2306.9907,2453.9468,2097.3308,2596.53,2250.0,2227.677,2031.0,0,2250.0
T000124,2005-03-31,2004-06-30,2616.1895,2426.447,2369.9036,2188.22,2306.585,2416.1235,2616.581,2464.7883,2245.0,2246.9038,2433.0,0,2245.0
T000124,2005-06-30,2004-06-30,2581.5593,2508.2463,2652.1016,2374.6592,2533.799,2500.6257,2552.0557,2506.1958,2394.0,2445.1838,2449.0,0,2394.0
T000125,2004-09-30,2004-06-30,1646.0215,1756.2583,1573.0331,1562.2493,1641.5874,1425.9146,1636.0555,2079.12,1510.0,1582.392,1143.0,0,1510.0
T000125,2004-12-31,2004-06-30,1395.7819,1463.1104,1441.1831,1374.9885,1428.9814,1210.9117,1170.283,1667.2427,1378.0,1253.0277,1185.0,0,1378.0
T000125,2005-03-31,2004-06-30,1462.0853,1377.126,1356.6416,1128.4254,1231.3444,1171.3583,1130.3212,1572.0452,1055.0,1201.7233,1148.0,0,1055.0
T000125,2005-06-30,2004-06-30,1452.4966,1387.5247,1495.6184,1461.4932,1506.4421,1279.574,1264.5334,1480.3171,1453.0,1502.8392,1340.0,0,1453.0
T000126,2004-09-30,2004-06-30,3227.3293,3380.861,3284.907,2749.545,3149.5461,2866.0808,2974.9004,2990.0598,3451.9998,3820.3882,3748.0,0,3452.0
T000126,2004-12-31,2004-06-30,2318.3687,2229.5728,2263.1619,2151.8325,2341.1506,2324.272,2543.9587,1727.134,2175.0,2393.4353,2485.0,0,2175.0
T000126,2005-03-31,2004-06-30,3064.562,2976.6335,2732.6187,2596.725,2798.1443,2501.1128,2992.6445,2051.7866,3073.0,2917.3108,2729.0,0,3073.0
T000126,2005-06-30,2004-06-30,2757.2832,2779.2434,2703.717,2200.6367,2744.746,2670.9966,2775.4207,2515.3154,2309.0,2446.2202,3791.0,0,2309.0
T000127,2004-09-30,2004-06-30,3981.2563,3842.7693,3724.9807,4057.5044,3451.21,3671.9275,4177.299,4336.5864,4290.0,4290.1606,3252.0,0,4290.0
T000127,2004-12-31,2004-06-30,3759.7625,3528.9902,3526.8193,3260.033,3673.5334,3762.2114,3271.845,3939.6208,3260.0,3182.9707,3889.0,0,3260.0
T000127,2005-03-31,2004-06-30,4185.8115,3688.9395,3924.9531,3082.5015,3611.355,4016.386,4091.3357,3556.441,3158.0,3173.5068,4087.0,0,3158.0
T000127,2005-06-30,2004-06-30,4076.7056,3825.51,4016.0874,3683.5576,3572.6355,4248.239,3528.5522,3923.7644,3720.0,3840.5845,3132.0,0,3720.0
T000128,2004-09-30,2004-06-30,13756.693,13778.172,12174.993,12197.353,12216.158,12560.579,11729.188,15363.961,9954.0,9263.434,12827.0,0,9954.0
T000128,2004-12-31,2004-06-30,18568.477,20765.652,17218.6,16946.875,18275.05,17627.197,13277.148,23370.844,17305.0,18571.672,18794.0,0,17305.0
T000128,2005-03-31,2004-06-30,15143.559,15515.51,13577.712,13216.492,13289.203,13724.694,7091.1787,16924.318,11849.0,13465.736,18216.0,0,11849.0
T000128,2005-06-30,2004-06-30,13072.048,12200.427,12310.981,11946.962,13122.622,12400.169,11326.62,11968.633,11620.0,12130.884,12247.0,0,11620.0
T000129,2004-09-30,2004-06-30,6048.113,6177.792,5802.057,5728.0396,6115.2666,5946.2114,5773.515,6159.0923,5877.0,5951.802,6851.0,0,5877.0
T000129,2004-12-31,2004-06-30,5849.3604,6187.5293,5700.4453,5577.413,6233.8755,5999.8877,5345.464,6089.4126,5580.0,5632.8115,5486.0,0,5580.0
T000129,2005-03-31,2004-06-30,5847.8394,5905.7236,5847.964,5663.053,5843.656,5767.9907,5512.6763,6132.5337,5760.0,5734.094,6605.0,0,5760.0
T000129,2005-06-30,2004-06-30,5872.838,6070.592,6095.362,5606.394,6036.3633,6135.4854,5814.316,6025.808,5628.0,5659.053,7272.0,0,5628.0
