unique_id,ds,cutoff,AutoTFT,AutoNBEATS,AutoTiDE,AutoNLinear,AutoKAN,AutoMLP,AutoDLinear,AutoNHITS,AutoDeepNPTS,AutoPatchTST,y,SeasonalNaive
248,2018-06-23,2018-06-18,-0.14395742,-0.17834038,-0.21224016,-0.22561,-0.16049951,-0.19193347,-0.23624606,-0.14338298,-0.20782587,-0.16551206,-1.239058672137498,-0.5101271332366683
248,2018-06-24,2018-06-18,-0.29080343,-0.37449363,-0.37602514,-0.384669,-0.32032186,-0.39663565,-0.39537823,-0.3811354,-0.37581638,-0.37791637,-1.0437341236846678,-0.7229755525108176
248,2018-06-25,2018-06-18,-0.45098287,-0.43201673,-0.3933072,-0.4095639,-0.37598747,-0.40393394,-0.40539372,-0.42808467,-0.42619744,-0.4160006,-0.89114322512944,-0.6047150441610977
248,2018-06-26,2018-06-18,-0.28272855,-0.18592258,-0.14083412,-0.15248051,-0.1503576,-0.19706157,-0.15482324,-0.14769533,-0.18112111,-0.1704301,-1.2221496739765763,-0.5972340934595989
248,2018-06-27,2018-06-18,-0.1138072,-0.15860024,-0.12020468,-0.13754496,-0.12458618,-0.15670094,-0.126129,-0.08379729,-0.13191304,-0.14413545,-0.899239048491336,-0.44484815245783677
248,2018-06-28,2018-06-18,-0.09750943,-0.13766909,-0.10146455,-0.13076532,-0.08802876,-0.13441277,-0.12830746,-0.058074206,-0.12615198,-0.118871555,-1.0498828502886395,-0.40662356873648015
248,2018-06-29,2018-06-18,-0.10290553,-0.149757,-0.15897328,-0.16595602,-0.10947119,-0.14346962,-0.1790073,-0.10248616,-0.16699302,-0.10782668,-1.1656838679967707,-0.39668312739339284
248,2018-06-30,2018-06-18,-0.10563786,-0.18757161,-0.20146796,-0.22976436,-0.1482153,-0.19218329,-0.24511705,-0.13332543,-0.21595737,-0.1687311,-1.1647615590061748,-0.5080775577020111
248,2018-07-01,2018-06-18,-0.19728722,-0.38238463,-0.36515057,-0.38562316,-0.32818967,-0.38727653,-0.3925948,-0.38075513,-0.3789267,-0.38172594,-0.5157634659569755,-0.6267479811586625
248,2018-07-02,2018-06-18,-0.4103214,-0.4370151,-0.38290364,-0.4056077,-0.37099662,-0.39760602,-0.41761422,-0.43440706,-0.42707956,-0.42885748,-0.33447850991654715,-0.5478393230743607
249,2018-06-19,2018-06-18,0.14905702,0.10631342,0.10038225,0.14226107,0.09106706,0.11981571,0.12685955,0.086642876,0.12638836,0.16705868,0.24415087117577638,-0.4109999830986321
249,2018-06-20,2018-06-18,0.25044358,0.2222572,0.22969943,0.2372109,0.1910159,0.23597121,0.3145523,0.22485878,0.2563448,0.28619564,-0.2796372483583319,0.2026991583146871
249,2018-06-21,2018-06-18,0.29257143,0.31567356,0.48159662,0.47434995,0.2388271,0.3089568,0.5682389,0.2725578,0.3724473,0.35923755,0.1261500782603259,0.006248920285341283
249,2018-06-22,2018-06-18,0.30226046,0.32793167,0.2422939,0.2320205,0.14338516,0.2735517,0.23533177,0.27663738,0.27007744,0.30831617,0.37824538068915686,0.3100103977702578
249,2018-06-23,2018-06-18,0.28904998,0.35073555,0.2929292,0.3799375,0.10830912,0.32569116,0.26841533,0.2971363,0.28250822,0.34870702,-0.24525251806238535,-0.17933360505979348
249,2018-06-24,2018-06-18,-0.18210886,-0.13253266,-0.047322668,-0.08282588,-0.20357814,-0.14018062,-0.10033929,-0.21688475,-0.048420258,-0.13668492,-0.526387774057223,-0.5805481782539471
249,2018-06-25,2018-06-18,-0.37371337,-0.4536632,-0.40042534,-0.39855486,-0.45532268,-0.48120987,-0.42486817,-0.4153962,-0.4405587,-0.4997986,-0.6721220195602505,-0.5122538089269376
249,2018-06-26,2018-06-18,0.16487536,0.109376684,0.12491242,0.121219695,0.040626608,0.09661656,0.13241747,0.10753155,0.10494706,0.12379887,-0.6016897395412649,-0.5457477431012275
249,2018-06-27,2018-06-18,0.27785504,0.1843327,0.23599935,0.23500511,0.12489374,0.23212254,0.2665725,0.24766086,0.25917417,0.27457333,-0.1726229409433134,-0.2507160676085461
249,2018-06-28,2018-06-18,0.29632023,0.31634527,0.5005446,0.44855538,0.23308025,0.33470517,0.51488215,0.27228206,0.38128653,0.3685333,0.298370661780611,-0.003134132196108736
249,2018-06-29,2018-06-18,0.2930277,0.26945224,0.2631961,0.25578135,0.21249129,0.30394274,0.27301323,0.3042832,0.2777059,0.33088115,-0.2873574814126895,0.042474629232711565
249,2018-06-30,2018-06-18,0.24964266,0.3298676,0.29156613,0.37103048,0.22921678,0.3438614,0.2545071,0.3087895,0.35738182,0.36536986,-0.40618968404168615,-0.11650278527894464
249,2018-07-01,2018-06-18,-0.21605246,-0.14863941,-0.040910717,-0.06765845,-0.10777488,-0.09596728,-0.06613341,-0.2219683,-0.01308801,-0.13364682,-0.1434048281529754,-0.605846788108996
249,2018-07-02,2018-06-18,-0.3979342,-0.46516648,-0.40459737,-0.3659,-0.39854255,-0.44948435,-0.42634702,-0.42014486,-0.4268991,-0.5145396,-0.49669457000200146,-0.5004359137129594
25,2018-06-19,2018-06-18,-0.17379756,0.30114785,0.22145444,0.2920742,0.2705639,0.21235037,0.23351671,0.16013509,0.1562831,0.22742483,0.4355750806223339,-0.33320568067838785
25,2018-06-20,2018-06-18,0.1519186,0.28620297,0.35435984,0.34032172,0.21074694,0.29977775,0.3997913,0.25714368,0.26580024,0.3193226,0.4186368208336906,0.532159200268215
25,2018-06-21,2018-06-18,0.18817267,0.27786165,0.23654667,0.29624006,0.20470552,0.2473539,0.25979117,0.25275332,0.23456585,0.31598783,-0.027163761263155842,-0.04511110886899492
25,2018-06-22,2018-06-18,0.18783635,0.22797497,0.11014497,0.17363128,0.08871338,0.13646348,0.09359577,0.051440902,0.14623885,0.26318523,0.30583521841144895,0.10473843198457718
25,2018-06-23,2018-06-18,0.20737518,0.17343342,0.16444996,0.16695455,-0.040952682,0.21189976,0.1564031,0.22695187,0.16981435,0.26704925,0.13429028948816768,-0.34257578183806286
25,2018-06-24,2018-06-18,0.16655003,0.04206261,0.09517714,0.00941737,-0.19385602,-0.08815752,0.05930717,-0.03060472,0.23087347,0.07393478,-0.44874623574730377,-0.5927574828013861
25,2018-06-25,2018-06-18,-0.13074037,-0.11248574,-0.22285625,-0.25450283,-0.37437552,-0.23161012,-0.26153785,-0.14061493,-0.16623685,-0.16726625,-0.6120743067305623,-0.4941551875211135
25,2018-06-26,2018-06-18,-0.30905557,0.23472875,0.18791234,0.22279564,0.14081751,0.18172926,0.17421097,0.11292134,0.16825345,0.15951857,-0.3301784172268006,-0.5430959466551084
25,2018-06-27,2018-06-18,0.09824402,0.27092862,0.33568457,0.3110392,0.1286099,0.28317708,0.35457233,0.22969246,0.27277458,0.28559265,-0.19993401110731768,-0.22523328423844027
25,2018-06-28,2018-06-18,0.16440286,0.27041644,0.2493315,0.2646743,0.14214432,0.25262812,0.24733324,0.22845532,0.22090966,0.3018331,-0.09434017880790298,-0.04561565277759285
25,2018-06-29,2018-06-18,0.17555502,0.20777279,0.11752214,0.17937577,0.08275697,0.14766453,0.11182155,0.05436358,0.15492596,0.26873213,-0.15690362347404083,-0.12511735723237402
25,2018-06-30,2018-06-18,0.18823235,0.15410694,0.16971225,0.15619527,0.023794055,0.20929082,0.14505246,0.21504988,0.21072185,0.26963812,-0.22429627412247277,-0.30970835007797204
25,2018-07-01,2018-06-18,0.16358286,0.0371503,0.078677006,0.00813324,-0.16449217,-0.07020943,0.056751646,-0.026565976,0.19536847,0.0658316,-0.5372576528556187,-0.5838198478490807
25,2018-07-02,2018-06-18,-0.11928338,-0.11498478,-0.25758547,-0.26210952,-0.34526026,-0.21989825,-0.27662247,-0.16475624,-0.18903723,-0.19212762,-0.7802315836961149,-0.4833435323368731
250,2018-06-19,2018-06-18,0.15481134,0.12380589,0.105346665,0.17331292,0.14508045,0.13892153,0.12564999,0.06751481,0.15337408,0.16179189,0.1982726414139024,-0.4419891684720285
250,2018-06-20,2018-06-18,0.25779104,0.2453397,0.25580743,0.24595933,0.19833055,0.26116675,0.32627356,0.21373439,0.26181823,0.25664565,0.025239187209757336,0.2576744558022265
250,2018-06-21,2018-06-18,0.29779077,0.2964223,0.3596852,0.38187587,0.22995327,0.27786607,0.42570502,0.25082815,0.3266278,0.27518237,0.10319931492810837,0.07254767446908844
250,2018-06-22,2018-06-18,0.3031388,0.31819385,0.18790364,0.17467871,0.1388293,0.24209145,0.18624702,0.23365307,0.25542736,0.24918476,0.4325333178748987,0.4140510632060604
250,2018-06-23,2018-06-18,0.2881605,0.33422154,0.25976452,0.2840652,0.030979753,0.25233835,0.23984066,0.25865468,0.26397887,0.26530844,-0.21221595302116167,-0.12915989500317207
250,2018-06-24,2018-06-18,-0.20504211,-0.13812262,-0.09837484,-0.11656937,-0.2846902,-0.21102625,-0.14869544,-0.23028097,-0.061904117,-0.2001156,-0.5185041816277955,-0.6128929801628917
250,2018-06-25,2018-06-18,-0.38746154,-0.45468295,-0.37607494,-0.39689842,-0.4639197,-0.45591593,-0.3976133,-0.42530623,-0.41738993,-0.49392354,-0.6418713300757618,-0.5588913307189608
250,2018-06-26,2018-06-18,0.16906278,0.12913923,0.1420286,0.1578117,0.16643986,0.11534822,0.14128429,0.12351233,0.16148336,0.13087812,-0.5749397082297628,-0.5847512755230967
250,2018-06-27,2018-06-18,0.28462732,0.20690152,0.27171132,0.2524966,0.16313644,0.25423446,0.3022419,0.25033605,0.28486016,0.24477428,-0.05005888736699148,-0.23259967421971592
250,2018-06-28,2018-06-18,0.30191606,0.30596796,0.38113353,0.35825726,0.18034141,0.29921,0.38563055,0.25916728,0.35170215,0.28606606,-0.10322389153784746,0.03299717065099814
250,2018-06-29,2018-06-18,0.29718342,0.27101195,0.2094518,0.19823192,0.11250217,0.2678882,0.22314787,0.27368334,0.25457683,0.27266407,-0.18955047198694838,0.04250450329957755
250,2018-06-30,2018-06-18,0.2510224,0.3211035,0.25551075,0.27834725,0.05678487,0.26510012,0.22315463,0.27864096,0.3154724,0.28072137,-0.31595996688246003,-0.11311151749237007
250,2018-07-01,2018-06-18,-0.24936275,-0.14906022,-0.088378794,-0.09640345,-0.28202164,-0.17253456,-0.11257661,-0.22708721,-0.052061513,-0.19067062,-0.38311976471202497,-0.6459024391187594
250,2018-07-02,2018-06-18,-0.43357646,-0.46941876,-0.38038492,-0.36259604,-0.45890778,-0.42878485,-0.39746663,-0.4252853,-0.3876903,-0.5084095,-0.6057434660111601,-0.5432232465141019
251,2018-06-19,2018-06-18,0.09827404,0.20409162,0.24468017,0.2935241,0.15439366,0.21604918,0.25911164,0.13986054,0.23735169,0.2468853,-0.031521566161724406,-0.3879071262356926
251,2018-06-20,2018-06-18,0.19224155,0.24815008,0.22684067,0.27899188,0.22956005,0.190369,0.26274818,0.167392,0.3326574,0.18674344,-0.06112726315846471,0.0934447990590177
251,2018-06-21,2018-06-18,0.22097622,0.28506494,0.3953461,0.40686762,0.21037984,0.19420207,0.41481352,0.16002563,0.324238,0.17137127,-0.11499207575361216,-0.07118202817622553
251,2018-06-22,2018-06-18,0.21007514,0.19607618,0.19253373,0.22194308,0.16409168,0.16302386,0.17356934,0.05590585,0.17848283,0.1821228,-0.1344632080102284,-0.057376676207395116
251,2018-06-23,2018-06-18,0.1593964,0.06312716,-0.03507603,0.012550101,-0.025437571,-0.0022851862,-0.03989401,-0.08708468,0.045959868,-0.0056759343,-0.14858775886851155,-0.2308612726249516
251,2018-06-24,2018-06-18,-0.22767617,-0.17551222,-0.20275447,-0.2046464,-0.2866658,-0.31401047,-0.22392823,-0.30974895,-0.20800024,-0.2375446,-0.33978789365069423,-0.3443364778253956
251,2018-06-25,2018-06-18,-0.36090404,-0.27558658,-0.24978662,-0.27097142,-0.3478216,-0.25407064,-0.26650736,-0.2414242,-0.29155755,-0.23786098,-0.32725933723967476,-0.2139437314839571
251,2018-06-26,2018-06-18,0.11710516,0.18791142,0.28081155,0.2960829,0.13843846,0.20214756,0.2789953,0.15442356,0.2328741,0.23623633,-0.23229766762748882,-0.2703621351947264
251,2018-06-27,2018-06-18,0.21207382,0.23960498,0.23582548,0.2705776,0.21150315,0.18275966,0.24861097,0.20175585,0.29729292,0.20496649,-0.09336635099318998,-0.12233365021102484
251,2018-06-28,2018-06-18,0.21741572,0.3035318,0.39961883,0.36458528,0.21932195,0.21078753,0.38121194,0.21367535,0.3348402,0.2097539,-0.0806781951374441,-0.07796500457709596
251,2018-06-29,2018-06-18,0.2100343,0.17131175,0.18509772,0.21570028,0.110394076,0.19133194,0.20280747,0.09810227,0.17348069,0.19658038,0.47057828694741327,-0.06735164150279287
251,2018-06-30,2018-06-18,0.15776065,0.060626026,-0.043074656,-0.009489551,-0.07522021,0.009119194,-0.056064088,-0.07880249,0.031924874,-0.013292514,-0.09687753877716997,-0.1399693888532879
251,2018-07-01,2018-06-18,-0.239152,-0.1959306,-0.2021473,-0.21106423,-0.2781363,-0.2725668,-0.21084137,-0.31185418,-0.21052715,-0.23260185,-0.24099583736507565,-0.4205452126822338
251,2018-07-02,2018-06-18,-0.37096286,-0.26327726,-0.26150694,-0.26472628,-0.35863355,-0.22149767,-0.28527096,-0.25183362,-0.29099885,-0.26286688,-0.4472781196738995,-0.2562375843364432
252,2018-06-19,2018-06-18,0.09127827,0.44256726,0.40454713,0.459882,0.4439573,0.44075638,0.43084338,0.43688262,0.3922632,0.48556143,0.46761558757736776,-0.26001913722668607
252,2018-06-20,2018-06-18,0.35651892,0.5050154,0.5483757,0.5499409,0.5365634,0.5632833,0.63479763,0.5657284,0.5231391,0.58632696,0.017171594589471026,0.40648442017396125
252,2018-06-21,2018-06-18,0.43422014,0.6296526,0.7483167,0.7608521,0.64749265,0.65061116,0.84084237,0.60607696,0.6596936,0.65236115,0.4126409950901811,-0.016870643182568187
252,2018-06-22,2018-06-18,0.44183457,0.6397905,0.5694563,0.5626293,0.55707306,0.6244433,0.5655034,0.54498535,0.5671802,0.6508842,-0.9008823708586059,0.29255156907732804
252,2018-06-23,2018-06-18,0.468763,0.6468091,0.5456146,0.6334262,0.61427957,0.6366125,0.53958887,0.57945025,0.5308837,0.6252334,-1.1927764521805586,-0.3031875919333569
252,2018-06-24,2018-06-18,0.203448,0.17516379,0.199509,0.16209133,0.12614925,0.09196833,0.1538958,0.07316889,0.19416082,0.12808895,-1.1320798665359442,-0.618621518523209
252,2018-06-25,2018-06-18,-0.07034773,-0.14639348,-0.14028186,-0.14265117,-0.17294882,-0.19534549,-0.16549268,-0.12765543,-0.17821708,-0.19924834,-1.103687191628201,-0.5084550426694397
252,2018-06-26,2018-06-18,0.111297965,0.43782765,0.40115952,0.41983402,0.4189224,0.41138968,0.41345954,0.42053854,0.35995233,0.42799467,-1.1533743727167516,-0.541121104871971
252,2018-06-27,2018-06-18,0.38600314,0.48141748,0.5415081,0.539521,0.5698033,0.549964,0.5828557,0.56041276,0.5175596,0.5648909,-1.0316190499618627,-0.3291176368746123
252,2018-06-28,2018-06-18,0.42056447,0.6501832,0.7635574,0.73633355,0.69719315,0.6676446,0.79253304,0.59089285,0.6638142,0.65899014,-1.1607622626162153,-0.0068028324372203935
252,2018-06-29,2018-06-18,0.4492755,0.6033499,0.5657029,0.5825763,0.66458094,0.6460923,0.5986147,0.57230514,0.583277,0.66711265,-1.1498977186464157,0.020937969832334914
252,2018-06-30,2018-06-18,0.38757408,0.64206684,0.532449,0.62494314,0.68452686,0.6455071,0.5213863,0.5825675,0.586565,0.64229816,-1.1927764521805586,-0.17201633107130823
252,2018-07-01,2018-06-18,0.02448845,0.17371635,0.19151768,0.17121036,0.12571329,0.12334818,0.181251,0.060901627,0.23583134,0.13709205,-0.45362531076851714,-0.6278925960441049
252,2018-07-02,2018-06-18,-0.16334613,-0.13858885,-0.16272151,-0.11779669,-0.23001081,-0.17135581,-0.1715773,-0.14500858,-0.17859197,-0.22022119,-0.5348196693694871,-0.5050508188922359
253,2018-06-19,2018-06-18,0.2282509,0.17050675,0.14663321,0.19927903,-0.026668958,0.14368135,0.15446524,0.10728359,0.17894568,0.21079199,-0.045717481111976654,-0.4806646476091276
253,2018-06-20,2018-06-18,0.30655095,0.27225515,0.23175678,0.21228895,0.15637583,0.23288335,0.2540738,0.2023637,0.24941692,0.2569418,-0.03797928059897283,0.1910513553638292
253,2018-06-21,2018-06-18,0.31859434,0.32805064,0.24808896,0.30341235,0.24219063,0.26367605,0.2723982,0.2479282,0.2816214,0.31190667,0.12311598462628896,0.014982169665352152
253,2018-06-22,2018-06-18,0.29646122,0.37193578,0.24070555,0.24141346,0.22960067,0.3196072,0.21302594,0.206557,0.27751192,0.40732566,-0.010141857974270727,-0.09988488470300354
253,2018-06-23,2018-06-18,0.21290457,0.34169185,0.28234512,0.2814628,0.25519997,0.27780175,0.25235116,0.23810443,0.2999204,0.36521497,-0.2280174256650801,-0.44498852836086306
253,2018-06-24,2018-06-18,-0.3179816,-0.28891382,-0.24689731,-0.26155028,-0.3252749,-0.3118178,-0.29046032,-0.3197757,-0.27025196,-0.2702348,-0.5767389293030454,-0.7296940095730693
253,2018-06-25,2018-06-18,-0.4283567,-0.4836185,-0.38969874,-0.40895632,-0.467085,-0.44404644,-0.40891445,-0.5210867,-0.44944188,-0.47988287,-0.7553205177654846,-0.5498059716733696
253,2018-06-26,2018-06-18,0.1921289,0.14081594,0.1691775,0.17843087,0.09493978,0.10977671,0.16441298,0.08993846,0.14684707,0.1729133,-0.5828691920471133,-0.5299077417827883
253,2018-06-27,2018-06-18,0.30529672,0.22827378,0.2405959,0.20538093,0.1595175,0.21403953,0.24515247,0.19352347,0.24875171,0.22612377,-0.28620467367844665,-0.2552518716264313
253,2018-06-28,2018-06-18,0.31361407,0.3187871,0.27406114,0.28023928,0.25739086,0.27467114,0.25884032,0.24051628,0.27556565,0.31768808,-0.1636999149076456,-0.2375645561681368
253,2018-06-29,2018-06-18,0.29582626,0.31485346,0.24168965,0.25546834,0.24528308,0.3321433,0.25256988,0.24978879,0.27736613,0.41865093,-0.26942182321517855,-0.20440083968383463
253,2018-06-30,2018-06-18,0.22557692,0.30381754,0.27068356,0.26590174,0.2797742,0.27772444,0.21843642,0.24254158,0.30651665,0.36402407,-0.2870086425629146,-0.30379149302618264
253,2018-07-01,2018-06-18,-0.33573872,-0.31110406,-0.25403187,-0.26711398,-0.3031909,-0.29238227,-0.27863216,-0.31220132,-0.2592527,-0.26645073,-0.3742392665276852,-0.6675874132479215
253,2018-07-02,2018-06-18,-0.44837588,-0.48913538,-0.39938903,-0.39471242,-0.44234455,-0.42773435,-0.43248293,-0.52608585,-0.45072287,-0.4960257,-0.5532228394323584,-0.5228730140436939
254,2018-06-19,2018-06-18,0.41915953,0.506699,0.52680415,0.59502566,0.68885666,0.5085823,0.53265536,0.49003512,0.48746255,0.56282616,0.8208292897470404,-0.6427759086722122
254,2018-06-20,2018-06-18,0.4366904,0.5641509,0.6489345,0.69636524,0.7136879,0.59086883,0.6774126,0.52367306,0.67302996,0.61762905,0.15206171021727297,-0.32503502839375986
254,2018-06-21,2018-06-18,0.39981866,0.6240623,0.6864442,0.7526635,0.7230182,0.6002091,0.7301433,0.5203602,0.70396155,0.64254284,0.5126580824232861,-0.26012768139667747
254,2018-06-22,2018-06-18,0.39324063,0.5596389,0.50029254,0.6048635,0.5971672,0.51054066,0.44965395,0.3918706,0.66906667,0.6068084,0.329586078072541,-0.24362346282263303
254,2018-06-23,2018-06-18,0.018941522,0.28029954,0.27245986,0.2852377,0.26668528,0.25437623,0.2629379,0.23285273,0.33032337,0.43747383,0.009903525020671619,-0.3848108116325259
254,2018-06-24,2018-06-18,-0.17138879,0.017682374,-0.0690487,-0.06680328,-0.0942193,-0.13551933,-0.08662638,-0.07544275,-0.09565556,-0.00016197562,-0.49659568701638995,-0.2824569182909729
254,2018-06-25,2018-06-18,0.24362247,0.17561099,0.037276268,-0.009884834,0.05428283,0.06127067,0.008227766,0.07873167,0.04600808,0.124234095,-0.2038191709675847,-0.5243338694937756
254,2018-06-26,2018-06-18,0.37569505,0.4183179,0.48587465,0.52275586,0.56896275,0.4747836,0.48272362,0.43583024,0.46948898,0.51503515,0.035700034724640256,-0.6427759086722122
254,2018-06-27,2018-06-18,0.3966794,0.5207391,0.6325165,0.66475165,0.6457561,0.565568,0.64667857,0.4926315,0.6466802,0.6060544,0.43027568046545084,-0.32503502839375986
254,2018-06-28,2018-06-18,0.40884882,0.596437,0.693892,0.7084681,0.6749939,0.6023619,0.7090703,0.5310566,0.726562,0.6372645,0.4311078259397724,-0.26012768139667747
254,2018-06-29,2018-06-18,0.34382826,0.53004134,0.46530417,0.5905169,0.5678389,0.52338415,0.47213688,0.4372307,0.6286502,0.5912963,-0.23086389888303568,-0.24362346282263303
254,2018-06-30,2018-06-18,-0.031672403,0.2617519,0.2593853,0.27685967,0.26501122,0.25634637,0.25491062,0.21344231,0.32371816,0.41084927,-0.010067966363046058,-0.3848108116325259
254,2018-07-01,2018-06-18,-0.20561154,-0.016210854,-0.07841381,-0.07910892,-0.05315767,-0.10553354,-0.08847034,-0.07859351,-0.07331109,-0.03542471,-0.1271230964176134,-0.2824569182909729
254,2018-07-02,2018-06-18,0.25416967,0.16716745,0.0016638972,-0.027999222,-0.016224451,0.07662445,-0.024273574,0.04966627,0.023972332,0.089615464,-0.39465786641199774,-0.5243338694937756
255,2018-06-19,2018-06-18,0.1439577,0.16964902,0.20465624,0.23484688,0.16523479,0.17305075,0.21654943,0.16787876,0.22986934,0.18688786,0.06816751904454849,-0.3984550146894983
255,2018-06-20,2018-06-18,0.20904087,0.22417787,0.29593912,0.2880315,0.13970533,0.2515756,0.32252708,0.24679653,0.28205654,0.24061988,0.21907304043977552,0.17658257793088053
255,2018-06-21,2018-06-18,0.23228222,0.24250594,0.2757771,0.2902551,0.15651044,0.24993044,0.30096656,0.25016028,0.28810763,0.25770342,0.3165435862556346,0.0882539195032989
255,2018-06-22,2018-06-18,0.24466284,0.2068983,0.1558882,0.18246391,0.032811657,0.18295571,0.13883814,0.09286271,0.16854349,0.24365386,0.15340596201693782,0.0758930576825294
255,2018-06-23,2018-06-18,0.2154189,0.15600039,0.118048765,0.14710411,-0.11765665,0.16075248,0.095020354,0.12814945,0.13003498,0.17342694,-0.06638561223361894,-0.1598646297531879
255,2018-06-24,2018-06-18,-0.17622824,-0.17137587,-0.13253038,-0.13160168,-0.32007882,-0.20425761,-0.15995759,-0.22248381,-0.14624438,-0.17825705,-0.3009844688736391,-0.5429225872197412
255,2018-06-25,2018-06-18,-0.33400565,-0.36010277,-0.29246926,-0.31422365,-0.4069749,-0.33579364,-0.30440998,-0.37585747,-0.3400871,-0.3553457,-0.5288878586940758,-0.41261850219246315
255,2018-06-26,2018-06-18,0.13319859,0.13829342,0.22519684,0.22194874,0.0999109,0.15298231,0.23040971,0.14183325,0.20915058,0.16199678,-0.42626695378622953,-0.46965872913622225
255,2018-06-27,2018-06-18,0.23001595,0.19375604,0.30206808,0.28710693,0.07224393,0.23962846,0.31488,0.23830096,0.28291786,0.22515199,-0.05235088370795363,-0.09355375644385178
255,2018-06-28,2018-06-18,0.2415863,0.23721173,0.2959476,0.27450484,0.082465366,0.2598941,0.28701946,0.24522953,0.27899268,0.2639747,-0.0589175915502374,-0.03754360131849018
255,2018-06-29,2018-06-18,0.2386991,0.17182997,0.15160203,0.18522951,-0.04215628,0.19973528,0.16061977,0.1280546,0.17129624,0.24989654,-0.03483966279519693,-0.034839662795196895
255,2018-06-30,2018-06-18,0.19775777,0.13545342,0.11026001,0.1342429,-0.10277921,0.16346008,0.08248033,0.12655161,0.14438772,0.17902578,-0.11415519281180092,-0.22076762601593744
255,2018-07-01,2018-06-18,-0.17056088,-0.1883645,-0.13443336,-0.13024451,-0.28471243,-0.18086356,-0.14997748,-0.2203351,-0.13789198,-0.17548569,-0.16874899918686592,-0.6702652157691266
255,2018-07-02,2018-06-18,-0.3253631,-0.36782095,-0.3009582,-0.29948634,-0.4096506,-0.3171315,-0.32051918,-0.3814563,-0.3388354,-0.3658228,-0.5030073042568398,-0.4512461953823677
256,2018-06-19,2018-06-18,0.060174443,0.17374748,0.10041787,0.12998673,0.13062868,0.11844514,0.10887095,0.13292947,0.10371882,0.13282305,0.34033696840463307,-0.01976300069863453
256,2018-06-20,2018-06-18,0.12992176,0.22719063,0.26624718,0.2457132,0.22507098,0.24680573,0.30339766,0.2364344,0.23611182,0.26136404,0.23553647915505957,0.14266192674858963
256,2018-06-21,2018-06-18,0.18596914,0.2516535,0.32986563,0.317109,0.24694002,0.2563622,0.36600214,0.26155093,0.28031936,0.2919298,0.16482517220922455,0.3241894609975991
256,2018-06-22,2018-06-18,0.2000876,0.2508469,0.17149717,0.18854854,0.17674471,0.20375204,0.16617121,0.15065622,0.19828504,0.26501587,0.4687782528122171,0.2639265411974919
256,2018-06-23,2018-06-18,0.22162113,0.2515766,0.16837585,0.18097964,0.16099817,0.20703274,0.16661757,0.19788149,0.1639169,0.22053036,0.08018268240241892,-0.07432680023743561
256,2018-06-24,2018-06-18,0.06762585,0.037288025,0.10877757,0.0867211,-0.052497238,-0.030972287,0.0744351,0.013417147,0.14695314,0.055333354,-0.23358554976171195,-0.4221842147053049
256,2018-06-25,2018-06-18,-0.11882752,-0.13880888,-0.12966725,-0.14371657,-0.25247997,-0.15024045,-0.14851001,-0.1389854,-0.16930807,-0.15919244,-0.49416199282031914,-0.12540780406099408
256,2018-06-26,2018-06-18,0.06289864,0.1590991,0.09119519,0.10137926,0.07774236,0.10014775,0.088243484,0.099834636,0.087882206,0.10411091,-0.253004774355792,-0.21026137239599618
256,2018-06-27,2018-06-18,0.15913187,0.212167,0.25202143,0.2271474,0.1757122,0.23915799,0.27011716,0.23186573,0.23464382,0.23857209,-0.003509954027502262,0.054642180490639736
256,2018-06-28,2018-06-18,0.175006,0.26373756,0.33146724,0.29871935,0.23037577,0.26300442,0.34377688,0.25070268,0.27193817,0.2925165,0.05738620135719453,0.11807127821369474
256,2018-06-29,2018-06-18,0.1873663,0.23742561,0.16209537,0.18556145,0.18475038,0.21103401,0.17049506,0.16300757,0.18581718,0.2669146,0.06034130075194585,0.09960190699649907
256,2018-06-30,2018-06-18,0.17706946,0.2543441,0.15262568,0.16311908,0.17899182,0.21194777,0.14016156,0.19007565,0.17497976,0.2257596,0.02171393009198223,0.0022947054979021095
256,2018-07-01,2018-06-18,-0.026849933,0.044104505,0.09636184,0.08447544,-0.012684539,-0.015006207,0.08092347,0.010801002,0.12199257,0.06372169,-0.09100200396496094,-0.28445547505707386
256,2018-07-02,2018-06-18,-0.19742684,-0.1320182,-0.14278305,-0.13975361,-0.22964266,-0.14403968,-0.15244779,-0.15403162,-0.17514619,-0.16478083,-0.2680968891218434,-0.09649004569807053
257,2018-06-19,2018-06-18,0.25160283,0.30832106,0.20308787,0.24084468,0.2073685,0.20330888,0.21322109,0.28132996,0.18133326,0.28161436,0.02246682934235276,-0.2681045888726948
257,2018-06-20,2018-06-18,0.29219115,0.34755608,0.2667099,0.2637334,0.27129316,0.28660464,0.29349202,0.3370377,0.30225575,0.3230994,0.0024696390438452703,-0.01616719817313111
257,2018-06-21,2018-06-18,0.3243938,0.37347117,0.34887767,0.3520583,0.29909962,0.2934005,0.38237014,0.3660982,0.36467355,0.37276697,-0.0263698462846145,0.0426000549490134
257,2018-06-22,2018-06-18,0.339736,0.39549366,0.37415248,0.36283946,0.3050048,0.32869026,0.35555866,0.331358,0.39832997,0.45091414,0.08585928294170302,0.07592870544652587
257,2018-06-23,2018-06-18,0.33473575,0.35770732,0.25940514,0.2593227,0.17308009,0.2897701,0.25058237,0.27065796,0.27777255,0.37082195,0.06640623387580799,-0.19355724000478933
